file	paragraph	score	chars	preview
105.周才蔚来电拜年.txt	4	3	156	才蔚回忆起当年我被警总软禁，他约我过年时去小滕家聚赌那一次。大家在里面赌，李敖想起跟踪他的三个人在外面等，外面很冷，李敖乃叫他们进来，在大门入口处，找人凑上一角，也另开一桌赌起来。才蔚说有治安人员在大门口把风，那是全世界最安全的一次赌博，而李敖心肠之好，由此可见。——此事我十多年来全忘了，经才蔚提起，我才想起。
105.周才蔚来电拜年.txt	5	3	81	才蔚说你李敖只在书房里用功，不知道外面许多实际的事。例如蒋孝武有次去基隆，竟电刑警队，给他找三个姑娘陪他上床，这种荒淫之事，你李敖就不知道。（1992年2月5日）
107.蔡万霖的“金玉满堂”.txt	2	5	164	在京兆尹吃饭，遥望对面蔡万霖家过年大张红幔，上写“金玉满堂”四字，觉得好笑。《老子》（第九章）：“金玉满堂，莫之能守；富贵而骄，自遗其咎。”《世说新语·赏誉》：“王长史谓林公：‘真长可谓金玉满堂。’林公曰：‘金玉满堂，复何为简选？’王曰：‘非为简选，直致言处自寡耳。’”当然大土蛋蔡万霖是不懂这两段古书的。（1992年2月5日）
108.胡虚一揭发傅正信.txt	4	4	221	一、我和雷震先生同在民国五十九年（1970）的7月21日和9月4日，分别刑满保释出狱。我比雷早出狱一个多月。我们出来时，因“雷案”与雷同时被捕入狱之傅正（中梅）先生，则在民国五十六年（1967）的上半年，便因他在“感化”他的那个隶属于台湾警备总部的“土城感化”单位，被认其“感化成绩及格”，准他“结训”出所了。所以我和雷刑满分别从台东山乡的“国防部泰源感训监狱”和台北新店安坑的“国防部军人监狱”开释出狱时，傅先生恢复“自由”，业已三年多了。
108.胡虚一揭发傅正信.txt	5	6	1932	二、傅出来后，即承过去办《民主潮》的青年党立委夏涛声先生，和曾因反对电力加价额被国民党开除党籍之立委齐世英先生两人介绍，到也是无党派立委、名报人成舍我先生之私立世界新闻专科学校做专任讲师，任教“世界近代史”课程。傅和夏齐两位先生本无任何渊源关系，只因他参加了《自由中国》社的后期编辑实务工作，方才认识夏齐两位的。后来他又随雷先生忙组新党活动，夏齐两位也都是热衷组党活动中的领导人物之一，故更促成他们之相互熟识。他由土城感化单位出来时，我和雷先生都还在国防部的军狱中服刑。照说，他是雷的《自由中国》社的后期编辑，他因“雷案”被捕后受军法审判而被“交付感化”之处分
108.胡虚一揭发傅正信.txt	6	7	1386	三、傅正先生于民国五十六年（1967）上半年，由台湾警备总部所属“土城感化所”开释出来后不久，即承夏涛声和齐世英两位立委先生介绍到成舍我先生之世界新闻专科学校，做开授全校“世界近代史”课程之专任讲师。虽然他在此之前的教书资历，仅只有在新竹县某所乡镇之县立初级中学做过一年不到之国文老师。唯到我刑满出狱年余后，于民国六十一年（1972）春，蒙世新校长成先生欢迎我回学校再做教授大一英文课程之兼任讲师时，他不仅已是世新专校颇具年资之专任讲师，且又由齐世英先生介绍（这时夏涛声先生已病逝），和雷先生私下相助，已到端木恺先生之私立东吴大学，当上兼课数小时之兼任讲师了。
108.胡虚一揭发傅正信.txt	7	8	1067	四、民国六十年（1971）9月中旬，我应程积宽之邀到台北来帮他照料其煤气店时，雷先生住在家里，准备向其介公总统，草拟他的《救亡图存献议》书。在他撰写此一“献议”草稿时期，时在世新专校教书，也住在沟子口的傅正，和住在台北市安东街程积宽煤气店内的我，都是曾被雷先生找去商谈过有关其《救亡图存献议》草稿内容某些问题的唯一两个人。傅是对政治有兴趣的，又住得近，找他方便，故雷找他去商谈比我多。雷找我去，只是帮他处理一些他找到的英文方面的参考资料而已。次年（1972）1月初，雷撰《救亡图存献议》脱稿，亲自缮清送呈其介公总统的正本，又到景美一家照相馆去影印数份分送张群、
108.胡虚一揭发傅正信.txt	8	6	1131	五、民国六十一年（1972）春，我第二次到世新教书月余之后，便由台北市程积宽煤气店迁居沟子口，先住蒙成校长惠借校园内小平房一间，后以生活上如用水、洗澡、如厕等问题，不得解决，只好在沟子口自租斗室栖身。那年，我和雷先生都尚在褫夺公权中。雷是大人物，营区警察不敢半夜三更去敲他家的门、临检他的户口，但对我则不然，却常会如此。警察白天来访查我，已使房东对我另眼相看矣；要是半夜三更来敲门打户做临检，那就会令房东懊恼不安，房东因此之故，便借故要我搬家，故我在搬住沟子口年余之内，经常找房子搬家，真是苦恼之极。雷先生常有事找我，见我租房栖身，常有问题，他也为我感到不安。
108.胡虚一揭发傅正信.txt	9	6	936	六、最后我简略谈谈我所理解的雷先生晚年政治见解。雷于民国五十九年（1970）9月4日刑满保释出狱，到他于民国六十八年（1979）3月7日病逝，在他生命中最后九个年头的落寞家居岁月里，他在家里，除了清理其昔日存余的文件旧稿外，在以读写作为消闲排遣之下，又复写了不少文字。而在他最后九个年头里理旧稿、写新文的落寞家居生活中，我似乎是和他接触最多、也是帮助他最多的人。起初尚在世新专校教书，也住沟子口的傅正先生，对他家居消闲的读写工作，也有帮助，但自傅就任东吴大学专职教师，并搬住新店以后，则经常助他做事的朋友，似乎只有我了。故他这九年所写的新文字，几无一没有我的帮
108.胡虚一揭发傅正信.txt	10	4	105	为表示系全体人民的意志起见，由现在的国民大会、立法院、监察院、台湾省议会、台北市议会联合宣布成立“中华台湾民主国”。同时宣布原来的《中华民国宪法》暂停适用（Suspension），等到将来回到大陆后，再行恢复。
108.胡虚一揭发傅正信.txt	11	5	189	请注意雷先生的意见，他主张的“中华台湾民主国”，是由现行中华民国宪法体制下之国民大会、立法院、监察院、台湾省议会、台北市议会联合宣布成立的。而且同时宣布的，只是原来的《中华民国宪法》暂停适用（Suspension），并非废除（aboltion）。尤其最后两句：“等到将来回大陆后，再行恢复。”似更值得那些主张“放弃大陆主权”的傅正先生的民进党同志深省，三复斯言的！又如方式三言：
108.胡虚一揭发傅正信.txt	13	5	429	请注意雷先生说的这个制宪会议所制定的“中华台湾民主国”宪法，“最好称为‘临时约法’”。因为被宣布“暂停适用”的原来的《中华民国宪法》，“等到将来回到大陆后”，还是要“再行恢复”的。目前宣布成立之“中华台湾民主国”只是为了保卫台湾不被中共夺去，消除“台独”运动，以谋团结的临时权宜之计，故为其所制定之宪法，“最好称为‘临时约法’”也。至于雷说到的“约法会议的人选”产生方式，也多来自原中华民国宪法下之体制组织。而“临时约法”的内容所包括的诸原则，照我细读雷先生在《献议》中所陈意见看来，似乎还是想把原来的“中华民国”宪法，做一番适合于“中华台湾民主国”目前在台湾
108.胡虚一揭发傅正信.txt	16	5	107	他联句中之所谓“新宪法”何指？是指雷先生在其“献议”中所称之“中华台湾民主国”的“临时约法”呢？还是他的民进党同志近年所主张之“台湾共和国”的“新宪法”？他人死了，倒成了这位东吴大学政治系教授论“新宪法”的悬案了。
111.周之鸣.txt	2	7	134	周之鸣6日送我雕猴古玉一块以贺猴年。今午请他老两口儿吃饭。我跟他老伴儿说：“周之鸣本来是我敌人，他印过专书来骂过我呢！后来被我统战，变成了朋友。陈立夫写信给他，责备他上了李敖的当。你要代我好好整整他，他可不是什么好人！”周之鸣听了，在旁边一直笑。（1992年2月9日）
113.视野问题.txt	2	5	92	与陈平景通电话，他说汪荣祖婉告他：“敖之自诩足不出户能知天下事，其实视野上是会有死角的。”我说：“荣祖说得对，可是我的博学，使视野太宽了，有点死角也不要紧呀！”（1992年2月11日）
114.宠猫江江淘气创新纪录.txt	2	3	63	抽屉没关好，露一小缝。宠猫江江乃伸一掌下去，一次又一次，掏出牙线棒，丢在地下。及我发现，已祸害满地矣！（1992年2月11日）
116.西藏新女性.txt	2	3	166	新华社拉萨8日电：今年48岁的藏族妇女白曲是西藏自治区乃东县的县长，她自1984年任职以来，政绩斐然。去年，乃东县粮食产量居全区第一；人均收入达六百元，居全区第二。在和平解放前，西藏地方政府法典中明文规定奴隶与妇女不允参加军政事宜。”因此，旧西藏没有一位女官员，被视为半个人身的西藏妇女百分之九十五都是文盲。（1992年2月12日）
119.囚犯产品大哥莫笑二哥.txt	9	4	225	其实差异既不“明显”，也不“主要”。中国哪里有“数以百万计”的囚犯？中国囚犯人数只比号称“世界最大监狱”的美国多十万人而已：美国一百一十万人，中国一百二十万人。若以占总人口比例计，美国比中国高四倍：每十万人有四百四十五人是囚犯，而中国仅是一百一十人。如果要靠囚犯进行国际贸易竞争，恐怕需要再逮捕三百八十六万人，才能达到美国水平，进行“公平竞争”。其次，中国“私营企业”不能雇用囚犯，而美国私营企业却雇用了五千名囚犯，可见美国囚犯“市场”比中国大得多。
119.囚犯产品大哥莫笑二哥.txt	10	3	82	关于“政治犯”，如果那些以刑事罪名下狱的异议分子，不算“政治犯”，那么美国当然没有“政治犯”。实际上美国当然有政治犯，例如戒备森严的利文渥斯监狱就关押了不少政治犯。
119.囚犯产品大哥莫笑二哥.txt	11	4	66	其实囚犯从事生产这件事，就如《商业周刊》所说：“美中两国都辩称，让囚犯从事生产，能使他们得到过渡狱外生活准备，而且能减少监狱开销。”
119.囚犯产品大哥莫笑二哥.txt	15	3	139	对美国出口囚犯产品（即“奴工产品”）之事，可由两种观点来看待。一是美国应学中国那样，禁止美国囚犯产品出口。这样才能符合美国政界过去一年指控中国出口囚犯产品时所采立场。另一观点是承认一年来对中国的指控是搞错了，两国都可出口囚犯产品，而且还不妨互相合作研讨囚犯从事生产计划的可行性。
119.囚犯产品大哥莫笑二哥.txt	18	3	107	美国传媒大骂“奴工产品”，历时一年。美国政府和国会的政客的反对“奴工产品”运动，也将近一年。现在《商业周刊》文章一出，政论家和政客们突然都变做哑巴，是充耳不闻，抑或是难开尊口？（美洲《侨报》，1992年2月19日）
120.七日参禅，军头落泪.txt	2	5	191	今天报上说：“前国防部副部长、现任国策顾问陈守山，昨天下午在台北县万里乡灵泉寺打完整七天的‘禅七’后，在结束茶会上谈感想时，为参禅所得，感动得三度哽咽，甚至泪下。他说，人如果只有物质生活而没有精神生活，将只是虚度一生。”“现年七十二岁的陈守山说，参禅这七天，是他今生感受最为深刻的日子；昨天皈依佛门后，心中更是得到无限安详。他说：‘拿到的皈依手册，比这一年所得的勋章，都还要高。’”
121.叶菊兰问题.txt	2	3	106	潘毓刚来信，指责我回护叶菊兰，他说叶菊兰“头脑不清”，“但你还一再称赞她是‘最优秀的女性’，似乎有损你‘真理面前六亲不认’的声誉，我发现你评论人时喜欢用过于夸大的形容词，给人一种信口开河的感觉，不知你以为然否？”
121.叶菊兰问题.txt	6	3	112	顷从去年11月26日《自由时报》上，读到以“叶菊兰指急统派学者媚共”为题，关于台湾立委叶菊兰向台湾行政院提出质询的报导。我虽是一个远在大陆的局外人，但深觉这是一个大悖情理的质询，有骨鲠在喉，不得不吐之感，所以也想来发点议论。
121.叶菊兰问题.txt	7	7	276	叶说在台湾有一个卖国的“吴三桂集团”，又说要把“潜伏在台湾内部与政府机关的中共代理人……立刻揪出来，让吴三桂集团曝晒在阳光底下”。叶要在台湾掀起一个揪“吴三桂集团”亦即“中共代理人”的运动，这使我想起大陆“文革”时期，以江青为首的“四人帮”，也是天天喊要把什么暗藏的反革命集团揪出来，让它暴露在光天化日之下，打翻在地，再踏上一只脚。叶又说，台湾“到处可见多尔衮的鬼影幢幢，充斥中共培植的阴暗组织与代理人物”云云。这又同当年江青大呼要“横扫牛鬼蛇神”很为类似。我不是要把叶菊兰比为江青，两者有重大的不同。但在所施展的政治手法及所用的措词上，确有神似之处。
121.叶菊兰问题.txt	8	5	290	叶要揪“吴三桂集团”即卖国集团，显然需要先对什么是“卖国集团”下一明确无误的定义，否则是会像江青那样善恶不分，整了好人的。叶点了许多人的名，连郝柏村先生也在其中。用大陆的说法来讲，“打击面太宽了”。但叶点的名中，却不见台独头目的影子，末一段中，我又看到叶指责其所说的“吴三桂集团”、“中共代理人”、“打压台湾独立”，这就说明叶认为与“吴三桂集团”不同的台湾集团是爱国集团了。不必需要有多少政治智慧，即可看出叶的质询是在为台独张目。就这一点而论，此质询是不值得注意的，没有什么评论的价值。我之所以觉得有一评之必要，是深感于它用以打压台湾主张和平统一的爱国人士的手
121.叶菊兰问题.txt	9	3	151	叶的全部手法，集中到一点，就是利用至今在台湾仍在的反共、仇共、恐共意识，以掀起对主张和平统一的爱国人士的恶感，甚至置之死地。为此，叶给这些人士加上了三条罪状：“中共代理人”、“大声歌颂中共的社会主义”、“大力支持中共不放弃以武力攻打台湾”。这三条罪状没有任何一条能够成立，也没有任何一条有主张卖国之嫌。
121.叶菊兰问题.txt	12	5	557	第三条罪状同样不能成立。所谓“大力支持中共不要放弃以武力攻打台湾”，这话说得极不准确。中共从来就没有想“打台湾”，“以武力为后盾，对付台湾人民。”叶以“扬州十日”、“嘉定三屠”来吓唬台湾人民，是不伦不类的历史比拟，也是不负责任的政治宣传手法。中共所要攻打的，是万一台独成了气候，与台独势力一起将台湾从祖国分裂出去的帝国主义势力。如果美帝国主义者参与行动，我认为中共出于民族大义，也将照打不误。美国在台独分子心目中固然是了不得的、神圣不可侵犯的庞然大物，但如以为中共也将匍匍在美帝国主义的脚下发抖，我以为是打错了算盘。但对于中共来说，打只能是迫不得已而为之的。不
121.叶菊兰问题.txt	13	3	167	从叶的质询中，使我深深感到台湾主张和平统一的爱国人士、学者们的处境是很艰难的，随时会被人戴上“中共代理人”、“媚共”的帽子加以诽谤、打击。所发表的见解，也随时会遭到令一切正直的人为之扼腕的“扭曲”。此种情况，能否有所作为呢？为了国家民族的前途，我们能否使一切热血的爱国之士有较好的境遇，而不再背负悲剧的命运呢？（1992年2月13日）
122.听刘绍唐、杨西昆谈往.txt	4	3	34	一、中共平反“文革”冤假错案，重点在就荣誉上平反，案情内容不堪提矣。
122.听刘绍唐、杨西昆谈往.txt	13	8	90	十、张作霖六姨太在台湾给同乡牙医治牙，没付钱，给了二两金子。最后感慨说：“现在在台湾，没办法了，若是在东北，我‘揦’（la，东北土话，是‘割’的意思）一块地给你，你可以吃一辈子。”
122.听刘绍唐、杨西昆谈往.txt	14	4	144	中午三人聚餐中，杨西崑回忆说：中美断交时，他被蒋经国找去，前往美国交涉台湾关系法。到美国后，宋美龄找他去，告诉他不要这样做，并且什么都不要做，应该向美国示决绝之意，这样你杨西崑可成民族英雄。杨西崑心里想，台湾风吹草动，你宋美龄一走了之，哪会管别人生死，说这种话，只是高调、只是风凉话而已。
123.引以为耻.txt	2	6	255	远流出版社出版《读书社群》第十三期中，有王荣文《九二年，我们下定新决心！》一文，中有一段说：“读史以识世局、决大势。我们相信庞大的历史读者一定能促动并鼓励两岸的作家对中国的历史做不同视角的思考及深入的探讨；我们更乐意看到更多位如李敖、高阳、柏杨等，勤于耕耘史学的优秀作者。”我读了，深感未甘。昔初唐四杰，有“王（王勃）、杨（杨炯）、卢（卢照邻）、骆（骆宾王）”之称。杨炯闻之，却说吾愧居卢前，耻居王后！”今我耻居高柏诸人之前，这种国民党文人的名字，跟在我屁股后面，我的屁股都引以为耻啊！（1992年2月15日）
124.引以为荣.txt	2	5	272	今天《中央日报》载：“尽管台北的天空阴沉沉下着雨，台北国际会议中心里，却洋溢着既温馨又热闹的气氛。由文建会与文化总会共同主办的艺文界新春联谊茶会——‘新春文荟’，昨天下午在台北会议中心三楼宴会厅举行。茶会由文化总会会长李总统登辉先生主持，邀请国内知名艺文界人士近四百人参加，李总统于致词时期勉艺文界人士，扮演火车头的角色，在世界文化变异的转折点上，建设并创造出属于‘当代的’‘中国的’艺术与文化。”——李登辉在台湾，邀请了“知名艺文界人士近四百人”，都不邀请李敖、四百人排名都排不到李敖，李敖的无名可想！这真是我的光荣！（1992年2月16日）
127.美国食人魔.txt	11	3	85	达默在供词中告诉警方，他已吃掉一名被害人的心脏，一截两头肌及一截大腿，他原先还准备再吃存放在冰箱里的两枚心脏及一截两头肌。刑警墨菲在作证时表示：“他只吃他真正心爱的人。”
128.胡基峻.txt	2	3	206	胡基峻去美五个月返台。今午请他和仲伟烈、郭鑫生吃饭。胡基竣为人正直纯朴，不改本色，是好朋友。他陪我办《求是报》半年，《求是报》文字作业，只出于我和他两人之手。他是“台大哲学系事件”的受害人，被迫害离台大后，从事新闻业，本行哲学方面成绩自然耽误了。由于从事新闻业多年，他养成了整天追新闻的习惯。《求是报》停了，他还每天忙个不停，我一直笑他把大好时间太多花在新闻上的不智，他还笑嘻嘻的申辩呢！（1992年2月17日）
130.中共的人权论.txt	3	7	214	在谈到不公正、不合理的世界政治和经济秩序，对发展中国家人民享受人权和各项基本自由形成严重阻碍时，他指出，改变这种状况需要国际社会的共同努力，但发达国家负有主要的责任。有的人不愿意承认这一现实，却要发展中国家在政治上接受它们的价值观和意识形态，甚至为此不断向发展中国家施加政治和经济压力，使正常的经济援助和贸易往来也被附加上一个所谓“人权状况”的条件，这不是在促进和保护人权，而是在维护人权的口号下输出价值观，是真正的人权政治化。
131.胡虚一信中的傅正.txt	3	5	189	上次写呈兄做参阅之往事忆述文字，不知还合尊意否？文字末附录傅正先生在1991年2月14日，旧历除夕所撰之联句，特指出其下联中之“新宪法”，不知是指雷震先生向其介公总统献议中之“中华台湾民主国”之“临时约法”？还是近年来一些民进党人要成立“台湾共和国”之“新宪法”？他人死了，这可能会成为这位东吴大学政治系教授所云“新宪法”之“不解悬案”文。兹再将傅之亲书联句真迹影本，送兄一阅。
131.胡虚一信中的傅正.txt	4	4	207	这幅傅联是我去年6月8日参加民进党人为他举办之隆重丧仪时获见的。我读到联句中之“吴碧宽”和“新宪法”之对仗，感到新奇，而尤对所谓“新宪法”大觉惊讶！傅先生参加民进党之活动，已使作古多年之雷震之正确历史形象，由反对“台独”和想以“中华台湾民主国”来消除“台独运动”，扭曲成“雷震附和台独”，傅实应感到内疚愧对雷先生。而今又出来所谓“新宪法”之言，将益会使人误会雷是“台独同路人”了。这使我初见傅这幅联句大为惊讶之故。
131.胡虚一信中的傅正.txt	5	5	532	傅正和我都是最早参与雷拟《救亡图存献议》草稿时商议的两个朋友。他当然知道雷向其介公总统第一个“改变国号”建议之目的，是为抢救反共的台湾不会被中共和台独分子联手夺去（因为在纽约谋刺访美之蒋经国的两个“台独分子”之一曾跑去了中国大陆，而中华民国丧失联合国席位，又与彭明敏那班“台独分子”在海外摇旗呐喊不无关系。我要坦白奉告老兄你所敬重的彭明敏老师，是为雷先生等《自由中国》的朋友所轻视的。轻视者不在他对“国际太空法”之专精知识，而在他搞“台独”的心态要不得。自美国发表所谓《康隆报告》，在所谓“两个中国”的新对华政策下，主张台湾成立“台湾共和国”后，雷先生即从侧闻
131.胡虚一信中的傅正.txt	6	5	270	至于雷在“献议”中，因向其介公总统建议，由国民大会、立监两院，和台湾省及台北市议会联合宣布改“中华民国”为“中华台湾民主国”后，即由原民意机关选出“约法会议”代表，制定“中华台湾民主国”宪法（称之为“临时约法”），但只要细察其原文意见，不难体识出仍只是想把原来宪法修改成适合“中华台湾民主国”之实际状况而已。而原来的“中华民国宪法”只是暂停适用（Suspension），并未废除（abolishment），“等到将来回到大陆后，再行恢复”。这些都是傅先生相当知道的。这与民进党某些“台独”主张的人所搞“台湾共和国”的“新宪法”是大大不同的。
131.胡虚一信中的傅正.txt	7	3	122	傅正这幅写有“新宪法”在内之联句，写于1991年2月14日之阴历除夕，而过未半年，他就死了。如果他的“新宪法”即指其民进党所主张之“台湾共和国宪法”，那只是他的个人主张，绝与雷先生向其介公总统建议之“中华台湾民主国”之“临时约法”，完全不同的。
131.胡虚一信中的傅正.txt	8	6	184	忆傅正搞民进党时，我曾托人向其进忠告：“你老兄尽可照你的卓识高见去发挥你的政治长才，去搞反对党运动，但雷先生已是历史古人了，他的最后政治见解应终止于其向蒋介石所做之《救亡图存献议》的建议上。我们协助过晚年的雷先生，他死后的历史，我们都有保持其完全正确的责任。”可惜他不听我的忠告，竟把雷先生做他政治投资的筹码，竟使雷与“民进党”的“台独”同流合污了。是可忍孰不可忍呢？
131.胡虚一信中的傅正.txt	9	7	265	至于他在未撰《救亡图存献议》前，有位《华盛顿邮报》远东局长Harison访问他的谈话报导，据他说：“这不是台北地下台独分子所说的话。”他告诉我内中颇多失误。Harison只是请问他：“中华民国在联合国的席位被中共取代后，你对台湾未来的前途，是否还和以前办《自由中国》时的主张一样”而已。雷只说了“政治应面对现实，但美国应援助台湾对抗共产主义”。Hanson则说“雷先生是否改变了以前反对美国所倡“Two China Policy”的对华政策”，雷未置可否，故不久他以台湾危险，乃在家向其介公总统上要消灭台独之《救亡图存献议》书了。
131.胡虚一信中的傅正.txt	10	5	341	窃觉“台独分子”对于有号召影响力之知识分子，总想方设法拉其入彀为其利用。老兄之“台独”大帽子，不就是贵“台独”朋友和特务联合作业的“杰作”吗？像雷先生这样的“民主斗士”自更要尽其所能导其加入行列，但想不到欲导雷先生坠入“台独”迷雾中之人，竟是傅正先生！幸好他死在我的前面，要是我死在他的前面，雷先生的真正历史形象，恐难保全了！而使我更惊愕不已者，民进党因奉傅先生为“民主导师”，花数万巨金为其治病，又花巨金为其治丧。而我这个不满他误导雷先生于“台独”歧途之胡虚一，这多年来所受之穷困坎坷，连老兄为我安排的一个栖身之所，还要被人赶（还有赶我回大陆去的，真岂有道理
133.张灵甫死事异说.txt	2	3	86	陈又亮来电说，他在大陆得知，孟良崮之役张灵甫并未如国民党宣传自杀的，而是投降了。但共军前锋尖刀团方面因衔恨，把他给干掉了。中共不愿背人家投降了还要干掉之名，乃传出战死之事。
133.张灵甫死事异说.txt	4	7	191	该师苦战四昼夜，粮尽弹绝，伤亡殆尽，且援军仍未到达，而匪已尽陷山腹各阵地，迫近指挥所附近，孟良崮山顶已陷入混战状态中，此时师长张灵甫见大势已去，无力扭转战局，抱定与部队同生死之决心，实践其以最后一弹为成仁弹之诺言，急以报话机向汤司令官及整八十三师、整二十五师师长等发最后电报谓：“本师已尽最大努力，唯有舍身成仁，以报党国”，随即同蔡副师长由指挥所（孟良崮严穴内）从容步出，举枪高呼：
133.张灵甫死事异说.txt	10	5	157	“十余万之匪向我猛扑，今日战况更恶化，弹尽援绝，水粮俱无，我与仁杰决战至最后，以一弹饮诀成仁，上报国家与领袖，下答人民与部属。”民国三十六年五月十六日，张将军灵甫于孟良崮战斗中，当匪我短兵相接血肉横飞之际，从容留此绝笔，然后率领所部高级将校二十余人，自戕殉国，其行为之壮、死事之烈，诚足震惊河岳，使后死者振臂奋起。
133.张灵甫死事异说.txt	13	4	73	与陈又亮电话对照起来，不胜有趣。如今，国民党“总统蒋公”也完蛋了、国民党“赳赳桓桓之士”也烟消云散了，特存张灵甫异说于此。（1992年2月19日）
134.国民党还在做票.txt	2	3	127	午前苏秋镇来坐。他说他们这次以非政党联盟参选国代，原是说由新光财团支持，结果被摆了一道，财团并没出钱，反倒要捡他们的便宜。又说高玉树打电话告诉他，他的票因监票困难，被国民党做了手脚。他应得一万七千票，结果开出来只有三分之一得票数。（1992年2月19日）
135.看周之鸣藏艺品.txt	4	4	296	一、依四库全书所载《石渠宝笈》、《江村销夏录》（作者高士奇，康熙间供奉内廷，官至礼部侍郎）及《壮陶阁书画录》（作者裴景福，光绪二十年进士，著名收藏家）等有关米氏“易义”书法资料，原为手卷，嗣因虫蛀受损，改装为册页，所幸米氏原文大体完整。原书系赠堂头禅师者。元朝为名士苏昌龄所得，并请当时大书法家周伯温补写“读易堂”三字，又请大学者郑元祐作跋。至明为著名大收藏家项元汴购得，唯其钤印原有三十余处，现仅存“乾卦”、“思无邪堂”、“墨林山人”、“墨林”、“退密”、“项墨林秘笈之印”、“子京图书”、“项子京家珍藏”等十余处。项氏记语：“宋米元章行草书易说帖，名贤题识
135.看周之鸣藏艺品.txt	5	3	123	二、依上述资料，原手卷尚有明书画大家董其昌记语：“此卷予从项氏借摹刻于戏鸿堂帖，甲戌修禊日再展现于长安苑西邸中”二十九字，现亦无存。唯已觅得董氏摹刻“易义”全文印本（印自《戏鸿堂法书》第十三卷第27-40页）一份，并经核对证明，这一手卷确为真迹。
135.看周之鸣藏艺品.txt	7	7	167	四、米氏生于宋皇祐三年即1051年，卒于大观元年即1107年，“易义”书于绍圣四年即1097年（时四十七岁），距今已有八百九十五年。董氏说“吴兴书易学，米书不易学，二公书品，于此辨矣”。又说“吾尝评米书以为宋朝第一，毕竟出东坡之上，山谷直以品胜，非专门名家也”。又说“自唐以后未有能过元章书者，虽赵文敏亦于元章叹服曰：今人去古远矣”。
135.看周之鸣藏艺品.txt	8	3	57	周之鸣又给我看石涛的画，枯笔焦墨，上有“法无定相、气概成章耳”之语，“慨”字设作“概”字。（1992年2月19日）
136.今日开明书店.txt	2	5	111	为给《求是评论》《书店之死》配图，今天上午再去中山北路开明书店一次。原来我以为三楼四张桌子都是开明书店的，今天我却发现，职员伏案做的，竟是“面包部产量日报表”！可见今日开明书店，连三楼都不能保全矣！（1992年2月20日）
138.最老的特务.txt	2	3	64	与谷正文、陆啸钊晚饭。谷正文谈到王天木，已九十七岁，尚以骗人维生。——干的是林云一行。王天木是汉奸特务。（1992年2月21日）
139.台大与二二八.txt	2	6	351	台大政治系三年级大学新闻社负责人蔡佳泓、经济系三年级台大大陆问题研究社负责人樊家忠（都是1971年次）来寓，约3月2日到台大讲蒋介石与二二八史事，我想做一点“机会教育”，遂同意前往。他们给我看这一“台大二二八社区意识周”的“活动主旨”说：“台湾大学素有浓厚的本土思想，自二二八事件以来，台大师生因不见容于当局而牺牲生命者不知多少；多年来在当局的刻意掩饰下，绝大部分的受难师生仍旧含冤未雪，不见天日，造成台大社区对于二二八这段历史仅有浅薄的意识；今年，我们希望台大社区能开始凝聚属于自身的二二八意识，以及更为鲜明的本土形象，因此我们筹办一系列活动，希望收到抛砖引
141.邱进益的谎话.txt	2	3	126	邱进益说二二八总统府档案开放须经法定手续，但秦孝仪主编、“中华民国重要史料初编编辑委员会”编辑的《中华民国重要史料初编》，平均每页都有“录自总统府机要档案”的字样，这些大溪档案又是怎么公开的？根据什么公开的？可见邱进益在说谎话。（1992年2月23日）
144.胡适死了三十年.txt	2	4	201	今日胡适死了三十年。三十年前那天傍晚，我在文星，胡秋原匆匆赶上楼，说刚才胡适在中央研究院讲话时当场昏倒了，恐怕不行了。不久即传来死讯。胡秋原赶上楼的目的是因这一突发情况，要修改他写的批胡文章，并去电徐复观一齐修改。我当时就对他们这些老一辈的人的作风感到奇怪：“为什么胡适一死，你们就要把文章写得客气了呢？”孔子说吾道一以贯之，对某些耍笔杆的人，叫他们一以贯之而无所修改，太难了。（1992年2月24日）
146.郭为藩抄袭.txt	2	3	60	晨间华视电视演讲会，由文建会主委郭为藩讲，中有“比邻若天涯”之喻，此偷抄李敖文中之言也。在我以前，从无人以此转语入文者。
146.郭为藩抄袭.txt	3	4	61	郭为藩引孟子“林木不可胜用也”，把该读平声的胜字读成胜利的胜字，如此水准的文化建设委员会主任委员！（1992年2月25日）
147.彭明敏“不惜给人利用”.txt	2	7	132	彭明敏23日在洛杉肌举行记者会，说：“我不是政治人物，是一位单纯书生。”因此他对回台的工作目标，未做任何决定，但只要有助于民主政治，“他们要我做什么，我就做什么。”彭明敏透露，他不断在思考回台可能会发生何种情况，不过最后的结论是，“为了民主发展，我不惜给人利用。”
148.国民党的贿选价码.txt	2	3	157	国民党省议会议长简明景昨天宣布各种选举“花钱”的价码，而且还说，民进党也一样，只是“百步与五十步”的差别而已。他表示，监委选举所花的钱不及省议员的十分之一，本届省议员选举有人花到“三块”钱，他强调是“人”字旁的“块”（即亿元），去年国代台北县差不多花两亿元，花一亿元的都落选，屏东县最落后地区也要花到四千八百万元。
148.国民党的贿选价码.txt	3	3	143	简明景发言后，其他省议员随后也大发牢骚，有人说鼓励“花钱”的“元凶”是国民党；有人甚至说，花钱是代表国民党向民众“对不起”，因为国民党常做错事；还有议员直剌剌的说，这次国代因“没有钱赚”，所以脑筋动到改变监委产生方式上。这些议员，搅臭搅到如此坦白程度，真是妙极！（1992年2月25日）
