file	paragraph	triggers	chars	snippet
022.控告许倬云造谣诽谤.txt	29	dialogueQ,dialogueS	269	被告许倬云说：“等到李敖要毕业的时候，我不盖图章，所以他没毕业。”多奇怪啊，纵使李敖要毕业、纵使李敖学业成绩90分、操行成绩85分，其实也毕不了业，为什么？因为李敖只念了一年半，而研究所要念两年，即使系主任帮忙，也帮不上；因为总学分不够，依法不能毕业，系主任盖印也没用。许倬云说他不盖印，所以李敖没毕业，问题是系主任纵使盖了100个印，李敖还是不能毕业。系主任根本无此权威帮忙或捣蛋，只要学分不够，正面100个印或负面100个印，都不能毕业。反过来说，毕业生以学业成绩90分、操行成绩85分前来，系主任敢不盖章吗？你能非
022.控告许倬云造谣诽谤.txt	30	dialogueQ	45	所以，台湾大学的成绩表，证明了李敖虽然成绩优异，但只念了一年半研究所，根本不发生毕业问题！
022.控告许倬云造谣诽谤.txt	32	joke,original	139	为什么惊爆呢？因为当时的系主任是刘崇鋐。如有任何印要盖，是刘崇鋐。许倬云不是说他是系主任吗？原来他是吹牛的、说谎的，他当时只是历史系一名副教授，他做系主任是五十三年的事（告证十），53学年开始时，李敖早已离开台大一年半了，早已不是台大学生了，系主任拿印追着盖或不盖，都是笑话了。
022.控告许倬云造谣诽谤.txt	33	dialogueS	61	李敖历史系同班同学陶英惠（中央研究院近代史研究所研究员），于2月25日寄信来，说他的友人传来电子邮件(告证十一），其中说：
022.控告许倬云造谣诽谤.txt	34	dialogueQ	163	广西出版的那个瘸公访问录内直接爆出“李敖盗卖姚从吾研究室的书”以及“李敖毕业，我未盖章，因此李敖没有毕业”（含含糊糊，也没说明是哪种毕业，让他人看来以为李敖连学士学位都是假冒）……等等。李敖没有反击吗？或是有，而我在海外有欠见闻？按李敖的常例，这种事他岂能容忍！……若李敖闷声不响，那他一世英名均将付诸流水。请帮忙打开闷葫芦。
022.控告许倬云造谣诽谤.txt	38	dialogueS	11	被告许倬云诽谤李敖说：
022.控告许倬云造谣诽谤.txt	41	case	162	第一、文星书店登记证是发给朱婉坚的，朱婉坚是当事人，是负责人，也是所有人，此有政府机关存案可稽（台北市税捐稽征处四十九年9月北市稽衡阳字第壹伍号“甲种营业登记证”、明列“商号名称 文星书店”、“负责人姓名 朱婉坚”、“组织 独资”、“开业日期 民国四十一年5月1日”、“商业登记证字号 北商创(41)字第013617号”）。
022.控告许倬云造谣诽谤.txt	44	dialogueQ	90	第四、李敖要侵占版权，看来得偷开朱婉坚保险箱才行。照被告许倬云的“天方夜谭”，李敖并无其他时迁手段、取得“图章”与“版权”文件，试问又何能“统统转移给他自己”？中间还卡个朱婉坚啊！
022.控告许倬云造谣诽谤.txt	45	dialogueQ,dialogueS	109	第五、朱婉坚不能帮许倬云忙吗？不能，因为萧孟能有了姘妇王剑芬，还在1980年11月24日到法院告了朱婉坚。朱婉坚以该年台北邮局存证信函第30601号存证信（告证十二）质问萧孟能“无情无义”，另以公开信（告证十三）诉说：
022.控告许倬云造谣诽谤.txt	46	dialogueQ	120	在美国的生活虽然孤苦，但已经能渐渐安定下来，不幸的消息又传到美国，你说已经给了我1000万台币，还带走了老太爷的字画（请问黎东方教授）。以致部分亲友很不谅解，使得我在美国的生活增加不少的烦恼，无法安心工作，只有赶回台湾，希望你能把事情澄清。
022.控告许倬云造谣诽谤.txt	47	dialogueQ	191	我在去年（中华民国68年）9月中旬回到台湾，等我把被托带回来的婴儿交代好之后（代朋友从美国带婴儿回国，赚取回台湾的旅费），到处询问你的住址，才知道你已经去了智利，不知道什么时候才会回来。我已经没有了“家”，又找不到工作，只好再去美国以劳力赚取生活费用，谁知当我向台湾出入境管理处申请出境证时，却赫然发觉我因为欠税已经被限制出境，经过调查，才知道我所欠的税款，是你收钱把帐记在我头上。
022.控告许倬云造谣诽谤.txt	48	dialogueS,person	115	够了吧？萧孟能是什么样的人，无需李敖来说明了吧？最耐人寻味的，是朱婉坚透露萧孟能对外说：萧家所藏字画给朱婉坚“带走了”，如今许倬云说“李敖把萧孟能的画都拿走了”，两个萧孟能，到底谁在说谎啊？总有一个萧孟能在开脱李敖的污名吧？谢谢。
022.控告许倬云造谣诽谤.txt	49	original	258	第六、朱婉坚不能出境、无家可归，乃把在她手中的文星版权到法院公证，以有价授予出版权之方式、订立契约、委由李敖代向余光中、于梨华等背约作者诉讼，这就是全部真相、合法的真相。朱婉坚带着“图章”和“版权”文件在法院公证处与李敖公证的，时间是1987年4月14日，认证书是(甲)七十六年度认字第1505号（告证十四）。被告许倬云口中的李敖偷偷“盖了〔偷来的〕图章”，“拿《文星》的版权统统转移给他自己”的谰言，正好相反，是光天化日下，依法得到朱婉坚授权请李敖帮忙的。被告许倬云诪张为幻了半天，结果跌了一跤，原来李敖是清白的。
022.控告许倬云造谣诽谤.txt	50	dialogueS	118	最后一段事实，也得澄清一下。被告许倬云说：“萧孟能捧李敖出来，信任他，当他是朋友”，又说“李敖对不起萧孟能”云云，全是一派胡言。说“萧孟能捧李敖出来”，事实正好相反，是“李敖捧萧孟能出来”，证据是萧孟能两封亲笔信（告证十五）中的两段话：
022.控告许倬云造谣诽谤.txt	54	dialogueQ	32	所以，所谓忘恩负义问题，有辨别是非能力的人，一看就知道在哪一边。
022.控告许倬云造谣诽谤.txt	55	told	487	当年萧孟能诬告李敖，国民党“刘少康办公室”逮到机会陷害李敖，乃由王昇上将挂帅，影响司法，说李敖侵占了萧孟能，再加上国民党媒体《中央日报》、《联合报》、《中国时报》等群相配合，致使李敖含冤莫白。但经李敖花了8年进行平反，在王昇上将等黑手消歇后，终得最高法院以六件判决书（七十二年度台上字第2400号、七十二年度台抗字第247号、七十三年度台上字第4502号、七十三年度台上字第4647号、七十一年度台上字第2225号、七十三年度台上字第4511号），推翻所有陷害李敖的判决。另一方面，萧孟能且以诬告罪入狱。1987年1月1
022.控告许倬云造谣诽谤.txt	57	case	227	按：“意图散布于众，而指摘或传述足以毁损他人名誉之事者，为诽谤罪，处1年以下有期徒刑、拘役或500元以下罚金。散布文字、图画犯前项之罪者，处2年以下有期徒刑、拘役或1000元以下罚金。”为刑法第310条第1、2项所明文。被告许倬云于《许倬云谈话录》一书中，指摘并传述足以毁损李敖名誉之不实情事，核被告许倬云所为，显该当刑法第310条第2项之加重诽谤罪嫌。复本案被告许倬云所犯，亦有告证一至十五之证据得以证明。为此状请贵署为被告许倬云起诉之处分，以惩不法。
022.控告许倬云造谣诽谤.txt	59	told	11	告诉代理人 杨宗儒律师
023.中国可以来个《夏威夷关系法》吗？.txt	17	case	154	卡特上一文件，大体尚按规矩来，没有什么异状。接着，进一步，美国总统必须经由国会程序，规范“与台湾人民间非政府关系，予以立法”。1979年1月26日，卡特向国会提出“综合法案”，“案由”是“为求和台湾人民在非官方基础上维持商务、文化及其他关系，以促进美国外交政策，以及其他目的”。于是，花样来了。花样就是双簧。
023.中国可以来个《夏威夷关系法》吗？.txt	18	case	253	美国国会是最会陪着唱双簧的。2月下旬，参众两院外交委员会分别就“综合法案”进行听证与讨论，该法案参院编好S245、众院编好H.R.2479。分别于3月1日与7日通过审议报告，再向两院院会提出。3月中旬，两院院会辩论修正结束，参众两院分别以90票对6票、345票对55票绝对多数通过。再由两院推派议员，组成协调委员会，协调与改写两院通过法案的语意措词，以求一致。复经两院再通过如仪后，咨送卡特于4月10日签署，成为法律，就是“综合法案”改头换面后的《台湾关系法》（Taiwan Relations Act）。
024.买错了书.txt	3	dialogueQ	286	我想起有关我的一个类似经历。在白色恐怖时代，我写了100多本书，但其中96本被查禁了。那个时代警察是很辛苦的，他们整天要忙着替“上有政策”服务，但是，在“下有对策”的平衡下，我最后想出了新点子来反制。白色恐怖总有它的黑市，只要是非政治性的书，尤其是黄色书刊，流入黑市，警察在辛苦之余，也会疏于防范。于是，我把我的书都黄色化，以大量穿着凉快的美女做封面，蒙混在黑市地摊上。从此我的书也变相流传不少，增加了很多读者。问题是，有些读者并非要买我的书，他买的是黄色书刊，不小心买到了李敖的书而已。所以，结论是，我的读者多了，可是
024.买错了书.txt	4	dialogueA,dialogueS,person	404	冯纽曼和摩根斯坦的《赛局理论与经济行为》，最具特色的理论是“大中取小定理”（minimax theorem）。这定理涵盖的赛局种类包括简单的井字○×游戏到复杂的棋类游戏，适用于所有一输一赢的两人游戏。但是，“大中取小定理”不止于这一些 ，其中蕴含了更深的意义。这本书，把“大中取小定理”做基础，延伸到包含所有其它类型赛局的理论，这样扩充以后，赛局理论可以适用于所有类型的人世冲突。在经济领域方面，冯纽曼和摩根斯坦把赛局理论当作经济学的数学基础。在他们眼中，不同的经济冲突可以看成不同的赛局，以赛局理论的定理来分析。竞标一
028.为中央研究院弊案质问.txt	1	dialogueQ,case	10	为中央研究院弊案质问
028.为中央研究院弊案质问.txt	11	ancient	97	余任中研院长期内，有两项著作迄未出版，为余十分抱恨之事，以此两事均为余数年尽力倡导督促之事，即（一）胡适年谱由胡颂平君执笔编纂；（二）中国古代史，由史语所李济之许倬云主编。余仍拟设法完成其出版。
028.为中央研究院弊案质问.txt	14	dialogueS	410	王世杰这段日记中，已表明了许倬云误事，应“觅人代替”。因为《中国上古史》计划是1963年开始的，“原期于四五年期完成出版”，也就是说，当在1967、68年间出版。可是，到王世杰写这段日记时，已经历时10年，犹未出版。至于王世杰说“截至两年前余自中研院退休时，此书仍仅完成大部分的稿子”云云，也与事实不符。因为，按照1972年“中国上古史编辑委员会”刊出的《<中国上古史>编辑计划的缘起及其进行的过程》，明说：“自民国五十二年开始，编辑委员会按照所拟的题目，分别邀请各门专家担任此事。近8年的时间已经过去了，但此一工作却只
028.为中央研究院弊案质问.txt	22	case	97	自1963年由中华教育文化基金会支付美金起，《中国上古史》一拖47年，至今尚在未成专书之中。如今王世杰死了，李济也死了，只剩下许倬云逍遥域外。特此提出质询，请彻查中央研究院弊案，免贻士林之羞也。
030.《李戡戡乱记》导读.txt	3	ancient	223	写文章，古代名家讲究“徜徉恣肆”、讲究“行云流水”，其实都是格局中人，放不开的。我一生作文，虽格局自定，但也讲究章法。今年我75岁了，要逾矩一下，写这篇天南地北、有点乱七八糟的文章，给“徜徉恣肆”、“行云流水”立一典范，当然也可能开一恶例，是典范、是恶例，都不重要，重要的是黄河天上，水花四溅，“一股脑儿”把要说的，不避拉杂，都给说出来，想到哪里，说到哪里；想怎么说，就怎么说。比例欠当、轻重失衡，说溜了嘴、作走了题，均非所计，此所以恣肆云流也。
030.《李戡戡乱记》导读.txt	8	original	202	在一中念书，每天与爸爸一同出发，由台中西区走到北区，中午就在学校吃便当。由于我们从没见过便当盒，所以买的是一组上下多层的圆形饭盒。第一天上课时，我背着书包，提着上下多层的怪物进教室，惹得全班大笑，说这个“阿山”（指外省人，有奚落之意）原来是饭桶，不然怎么吃这么多，当时我看到同学的便当原来只是长方形的一小盒，饭菜皆在其中，反观我的上下多层怪物，却像吃酒席、吃大餐一般，为之大窘。第二天连忙换了，吾从众矣。
030.《李戡戡乱记》导读.txt	9	dialogueS	118	进一中以后，班上春假要远足，我因早在大陆就耳闻日月潭之名，乃提议去日月潭，全班一致通过。回家向爸爸伸手，爸爸说：“我们家早起刷牙，买不起牙粉，更买不起牙膏，只能用盐水刷牙，哪有余钱去日月潭呢？”于是，全班在日月潭日月潭，我在家里日月潭。
030.《李戡戡乱记》导读.txt	12	story	393	诸如此类的穷故事，显示了我家来台湾，虽然爸爸找到了职业，但入不敷出，生活仍旧穷困。穷困的原因之一是爸爸要医治长年气喘病、妈妈又开刀等等，从大陆带来的一点黄金已变卖殆尽，唯一的模范西巷四两黄金顶来的房子也不得不卖掉。台中一中终于分配了我们半栋宿舍，那是新北里存德巷13号的日本木屋的一半，只有8个榻榻米大，外加前后2个小玄关，我们一家9口住进，其拥挤可想。后来因为长久付不出薪水，在我家几十年的老妈子老吴转到立委阎孟华家去帮佣了，我们又有幸转到木屋的另一半，才稍觉宽松。另一半有10多个榻榻米大，并且厕所不在院子里而在屋里
030.《李戡戡乱记》导读.txt	15	dialogueS	551	1953年我念高三，只念了十几天，就自愿休学在家。我那北京大学毕业的老子他随我的便，轻松的说：“好！你小子要休学，就休罢！”他当时正是台中一中国文科主任，他跑到学校，向教务主任说：“我那宝贝儿子不要念书啦！你们给他办休学手续吧！”于是，我蹲在家里，在我那四面是书的两个榻榻米大的书房兼卧室里，痛痛快快的养了一年浩然之气。也写了不少东西，其中有《李敖诗集》一册和《从读<胡适文存>说起》一文等。过了两年，我进了大学，陆啸钊办《大学杂志》，把这篇文字拿去刊登。刊登后近一年，有一天，我的女朋友罗君若忽然提议，说：“何不寄给《
030.《李戡戡乱记》导读.txt	17	dialogueQ	397	我在台中一中可谓无书不读，但在思想定型上，却是读了许多书、困学求变以后的事。思想定型的范围是多方面的，其中包括左右问题、中西问题、新旧问题。……这些多方面的问题，是每个中国知识分子的大困惑，由于水平不好、政治干扰，绝大多数的中国知识分子都失败了，他们困惑终身，无法在思想定型上有又早又正确的判断。在这方面，我是非常鲜明的一个例外，但在这些问题上，我也有过一段时间的困学求变的过程。这段时间最明显的是在初中，到高中后期，我就逐渐定了型。那时候，我正17岁，我的最大顺境是我孤独中的进步；我的最大困境是我陷身在孤独里，没有什
030.《李戡戡乱记》导读.txt	18	once	227	我在台中一中，最难忘的一位老师就是严侨。严侨是福建福州人，是严复的长孙。身材瘦高、头生密发、两眼又大又有神。31岁时到台中一中，那是1950年8月间，他比别的老师稍晚来，但却很快使大家对他感到兴趣。他有一股魔力似的迷人气质，洒脱、多才、口才好、喜欢喝酒，和一点点疯狂气概，令人一见他就有对他好奇、佩服的印象。有一次高班生踢足球，足球踢到场外，正巧严侨经过，此公也不走路了，突然直奔此球，奋身一脚，就给踢了回来。大家为之叫好，他也趁机加入，大踢特踢起来了。
030.《李戡戡乱记》导读.txt	19	once,told,dialogueS,quote	648	1951年到了，我16岁。暑假后进了高一上甲。正好严侨教数学，这样他就正式成了我班上的老师。这时我在知识成长已经极为快速，在班上喜放厥辞，好争好辩，颇为张狂。当时班上同学很吃我不消，王文振甚至写匿名信丢在我书包里痛骂我；施启扬（后来做了国民党的司法院长）喜欢同我辩，但他实在很笨，又做少年老成状，令我总要用口舌修理他。由于我张狂好辩，在严侨课堂上，也常常在数学以外，扯到别处去。严侨上课，才华四溢，大而化之，许多机械的题目，他自己干脆不做，反倒自己坐到学生座位上，叫吴铸人等数学极好的同学“站板”（站到黑板前）去做。他常
030.《李戡戡乱记》导读.txt	22	dialogueS	301	1953年到高三后，我自愿休学在家，准备以同等学力资格去考大学。同等学力总额管制，比较难考。要命的是黄钟仍不放过我，他和我爸爸“通谋”成功，硬要我到他家去，专门为我一个人补习。他家住台中市永安街一巷五号，我每次去补习，视若畏途，但是实在不能不去，内心交战，非常痛苦。这一痛苦，最后终因黄钟病倒而暂告结束。黄钟病倒，住在台中医院里，昏迷不醒，整天只好用机器抽痰。我每天去照料他，直到他无言死去。我大为伤感，写了一篇《黄钟诔》和《九泉唯有好人多》等几首诗纪念他，并把他的遗像挂在墙上。爸爸生平最好占卜星象，他跟我说：“黄钟是
030.《李戡戡乱记》导读.txt	23	told,met,original	384	严侨虽然不再教我数学，但他和我的交情却与日俱深。他家住在一中斜对面宿舍，就是育才街5号，是一栋日式木屋，分给两家住，前面住的是郭大傅老师（他是江西兴国人，国立中正大学毕业。20年后，在景美军法处坐牢，和我见过面。真没想到他还有这样迟来的红帽），后面就是严侨家。因为一栋房子硬分成二户，所以变得狭长阴暗，不成格局。严侨约我去他家看他，我有时去。在黄钟住院后，一天严侨正好去探望，碰到我，我告诉他医生说黄老师恐怕已没希望了，严侨颇多感触。那时已是晚上，严侨要回家了，约我同行。在路上，他低声而神秘的告诉我：“你不要回头看，我
030.《李戡戡乱记》导读.txt	24	heard,told	387	当时的台中一中，像其他学校一样，不时有所谓共产党、匪谍被捕去。最令我心动的是，当时女老师牟琴和她男友杨肇南老师的双双被捕。他们都是山东人，牟琴年轻艳丽，身材尤其肉感动人，令我们暗慕。一天夜里，他们都被捕去了，听说都是共产党、匪谍（多少年后，仿佛听说牟琴给放出来了，可是已被折磨得年华销尽了）；还有一位教数学的杨肖震老师（福建政和人，24岁），也被捕去（后来听说太太生活无着，已改嫁给他的一个朋友了）；还有一位王怀中老师（山东诸城人，38岁），教历史的，也神秘失踪了（多少年后才在新竹中学重拾教职）。当时颇有人人自危的味道
030.《李戡戡乱记》导读.txt	31	dialogueQ	10	问松：“我醉何如？”
030.《李戡戡乱记》导读.txt	35	dialogueQ,case,quote	360	在多次跟严侨的夜谈中，我约略知道了他的一些情况。他来台湾比较晚，并且是从福建偷渡上岸的，当时还带着严师母。他坐的船是最小的木船，他说船上只有埋在沙上的一个罗盘，扬帆过海，就过来了，言下不胜得意。到台湾后，他被发现，国特把他请去，问他你来台湾干什么？他说我来投奔自由；国特说你胡扯，你的爸爸在福州做共产党的市长，他那么前进，你怎么这么落伍？一般情形总是老一代跟国民党走，青年一代跟共产党走，为什么你们家特别；你老子反倒前进，你反倒开倒车，来投奔我们？严侨说我不是来投奔你们，我是来投奔自由，何况我有老母在台，我要来照顾她。
030.《李戡戡乱记》导读.txt	38	dialogueA,dream,quote	114	由于他有那样的背景、那样的偷渡经验，我相信他说的，我答应了跟他走。我当时梦想我会参加一个重建中国的大运动。可是梦想毕竟是梦想，半夜里，五个大汉惊破了他的梦和我的梦，他被捕了。这是1953年的事。那时严侨33岁，我刚刚过了17岁。
030.《李戡戡乱记》导读.txt	40	dialogueQ	233	虽然如此，严师母和我，总希望血缘关系和亲属关系上的帮忙，或能免掉国民党的嫉忌。因为这种关系毕竟是血亲问题，总不是政治问题。在一阵日子拖过后，严侨毫无音讯，严师母和我商议，决定北上投亲，她希望辜振甫等能施以援手。就这样的，严师母收拾残破的一些家当，带着三个小孩，含泪北上了。严师母北上后，没有任何消息了。我个人也忙于大专联考等，没有再能做什么。严侨和严侨一家，就这样在台中育才路消逝了。我有时夜里散步，经过严家的旧宅，遥望院里的一片浓荫和屋里的一片死寂，内心悲凉不已。
030.《李戡戡乱记》导读.txt	46	story	146	上面，我写完了我17岁的故事，也写完了我《虚拟的十七岁》的故事。如今，2010年了，新一代的17岁窜起来了，没有我的悲怆、没有我的虚拟、没有我的太清神鉴、没有我的太虚幻境、也没有我的以太岁自居，动辄在别人头上动土。但是，新一代有新一代的光华，他太阿自持、快速务实，他是异类的17岁，他叫李戡。
030.《李戡戡乱记》导读.txt	48	dialogueQ	462	李戡生在1992年8月3日。那年妈妈王小屯28岁、爸爸李敖57岁；两年后，妹妹李谌出生，妈妈30岁、爸爸59岁。在家里，因为年龄悬殊，我一向不管小孩，倒也相安无事。不料小孩由幼稚园而小学而初中而高中，忽焉17岁，这下子我不得不正视现实了。17岁，由李戡首开其端（妹妹紧追在后）， 他在师大附中就读，我本以为念了这学校，除了先期校友连战、刘兆玄等听来讨厌外，尚无大碍。不料念到高二，李戡就叛心大发；念到高三，就更不可收拾了。按说青少年叛逆期，首当其冲的是老爸，但李戡的老爸是何等人物，翻云覆雨，本属专业，李戡顶礼不遑，何从
030.《李戡戡乱记》导读.txt	54	dialogueQ	261	李委员敖：来台湾10年后，院长日前接受《自由时报》访问。院长在访问中说，我回到台湾是为了这里还不够理想，我愿意回来和家乡父老同甘苦，愿意和大家一起努力奋斗。院长，访问中说，在没有回到中研院前，中研院夜里都不大开灯，大家不大做研究；现在由于你回来了，大家很努力，很多研究室里都灯火通明。院长，你知道台湾有多少小学生夜里跟你一起灯火通明吗？你知道有多少中学生夜里跟你一起开夜车吗？我的小女儿晚上11点睡觉，小学生；我的儿子晚上12点睡觉，国中生。院长，你可说那是连战的责任，我们只是设计教改，没有推动。但是责任可以这样划分吗
030.《李戡戡乱记》导读.txt	55	dialogueQ	50	李院长远哲：教育问题是整个社会的共同责任，如果教育改革，或者说教育问题是我一个人的责任，这是不对的。
030.《李戡戡乱记》导读.txt	58	dialogueQ	161	李委员敖：最高记录是13个。院长，我们都老了，精力有限。院长，你在访问中说，管了这么多外务，只占20%的时间；换言之，你还有80%的精力做学术研究，这很让人佩服。但在我们这年纪，20%也是很珍贵的。从救灾到各种改革，院长都有参与，但当中以教育改革为最。以你的声望、意见，这10年下来，你是否觉得当中有哪一件事是需要认错的？
030.《李戡戡乱记》导读.txt	60	dialogueQ	81	李委员敖：对不起，我必须打断你的话。我是问，你有没有需要向我们认错的事？这10年来，有没有做错严重的事，需要认错？还是说10年来，我李远哲所做的，没有一件是错的？
030.《李戡戡乱记》导读.txt	62	told	15	李委员敖：请告诉我们是哪一件？
030.《李戡戡乱记》导读.txt	64	dialogueQ	65	李委员敖：要不要向我儿子及女儿道歉？要不要让小朋友看看，我们的社会中有这样一个伟大的人，知过必改，愿意认错？请问院长愿不愿意认错？
030.《李戡戡乱记》导读.txt	67	dialogueQ	254	李院长远哲：我在2000年 参加国政顾问团时，就把辞呈交给陈总统。因为我从小就希望能为社会改变尽心力，就像《蓝色的毛毯》中所说的，为社会改变奉献心血。所以，当我看到社会的腐化后才讲这些话，也辞掉中研院的工作，我从未想过当部会首长或者政务官。在我讲过向上提升的几年后，我们看到自由、民主确实进步了不少；媒体扩大了，却还不理想。我们也看到人民对政府的期待提升很多，但是执政者有两点是需要努力改善：其一，政策的精准性，也就是太粗糙；其二，有一些人的操守要更好。从这个方向来看，我是有点失望，因为民进党没能做得更好。
030.《李戡戡乱记》导读.txt	68	dialogueQ	158	在上面的对话里，我们清楚看到了中国台湾岛上教育的病态，这一病态，“生弊”早于李远哲、连战之流的教改，但是“积弊”却由他们集了大成。他们非但不能治好国民党教育的沉疴，反倒附加了民进党教育的绝症，流弊所及，受害学生苦矣。痛苦已不是夙兴夜寐早起晚睡的问题，而是痛苦痛苦痛苦的问题，外加上大量的教材上的垃圾与谬误，学生惨矣。
030.《李戡戡乱记》导读.txt	70	told,dialogueQ	576	李委员敖：我知道你很怕我拿出当年你和彭明敏搭档竞选总统、副总统时的传单，因为对比之下，你会觉得很难堪。你在“解除国民党教育宰制，重建台湾主体文化”说帖中提到，要彻底解除党国教育的宰制，重建人性化的教育体制。请问你知不知道现在小孩子在教育改革之下的痛苦？上次我使李远哲院长公开承认他要为教改道歉，我的家里有两位小朋友，一位是小学五年级，一位是国中二年级。我对李远哲说，你很了不起，你回台湾后，中研院有了研究的气氛。你没有回来之前，中研院夜里灯都是暗的；你回来以后，灯火通明。李远哲听了很高兴，可是我说你别忘了，还有两个小孩
030.《李戡戡乱记》导读.txt	77	case	226	教育的败坏不始于李远哲，但他主持的教改恶业却是终作俑者。在万人臭骂声中，李远哲不堪众矢之的，咬出共犯乃是拍板定案的国民党大倌人连战。连战固是首事之人，但李远哲组成教改班子，附逆国民党政府和民进党政府，“肆其荼毒、祸害学子”，却是责无旁贷。轰轰烈烈的教改，不知减轻国民党教条的枷锁，反倒加上民进党的，是李远哲的“罄竹难书”，比起他和他的连战来，其他杜正胜也、杜歪败也，其实都是一干从犯。从犯固然十恶不赦，但不能上比连李诸公、诸首恶，主从关系不可不先弄清。
030.《李戡戡乱记》导读.txt	78	dialogueQ	102	我在对李远哲、谢长廷的质询里，都提到我的儿子和女儿，涉及的，只是教材不当、学生负担太重，当然这只是教育病态的部分而已，实际上，全面的病态，不可胜数。病态都源自根本的问题，那就是蒋介石国民党祸国殃民的基因。
030.《李戡戡乱记》导读.txt	82	dialogueQ	31	自欺欺人的实例太多了、太多了。我以问题做纲目，举出一些常见的：
030.《李戡戡乱记》导读.txt	84	dialogueA,dialogueS,case	157	二、自欺欺人说“中华民国”有国家主权——有人以为，今天台湾有24个国家承认，难道不是国家吗？答案是：还不是，因为没得到192个会员国的联合国承认，也没得到抱大腿的美国承认。2004年10月25日，美国国务卿鲍威尔（Colin Powell）公开说：“台湾不是独立的，没有国家主权。”可见抱大腿也没用，还被踢了一脚。
030.《李戡戡乱记》导读.txt	85	case	343	三、自欺欺人说“中华民国”是民主国家——国民党自蒋介石黑暗统治下无民主，已是定说，但民进党继起，却给无民主做了更粗野的示范。以2006年对陈水扁的罢免案为例，三次投票，民进党立委83人全部三次不敢出席，这种在领队控制下的集体不敢进场事件，真是人类议会史上奇闻。他们团队在议场门口台阶下，像一群被赶的鸭子，团左团右团进团出，这太骇人了。民主政治是议会政治，议会表决是民主程序，你们整个的民进党立委，可以集体拒绝表决、甚至不敢参与表决反对，这是什么态度呢？人家罢免你的总统，你连反对都不敢表达，这是何等可耻、何等荒谬！台湾的
030.《李戡戡乱记》导读.txt	92	dialogueS,case	444	十、自欺欺人相信美国是朋友——国民党伪政权一路传授“美国朋友论”，相信美国是“中华民国”朋友，结果，66年邦交，7小时生变，“媚美主义”结果，却是“一路媚美却又被美一夜不寐”，半夜三更叫醒蒋儿子说：我们断交了。蒋氏父子的媚美贱骨头行为影响到李登辉、连战、马英九等留美走狗，也影响到国民党分身政党民进党走狗，所以，尽管表面上政权轮替，但在“媚美主义”上，却相沿不替。两朝政权最大的不同是越媚越贵、越媚越没保障，最后连战下订单的那笔军购案到了陈水扁手里，一跳变成6108亿。虽然史迹斑斑、泪痕阑干，可是台湾人还相信美国会救台
030.《李戡戡乱记》导读.txt	95	original	225	十三、自欺欺人以为《台湾关系法》可以要求美国——《台湾关系法》是美国的单方国内法，不是对台湾的双方条约，美国并没有保护台湾的依据，台湾无法要求美国给出任何承诺。人家立法叫《台湾关系法》，可是关系了半天，只是美国跟台湾的关系，不是台湾跟美国的关系，像是妓女户的窑子一样，只有人家来同你发生关系，你不能找上门去发生关系，台湾人出头天，要当家作主，原来在老美面前，只是妓院中的窑子。并且，由于妓院未经合法登记（没有邦交），还不是有执照的妓女，实乃私娼而已。
030.《李戡戡乱记》导读.txt	96	case	218	十四、自欺欺人以为《台湾关系法》明文规定美国有出兵承诺——事实上，《台湾关系法》规定的，只是美国会“严重关切”（grave concern）。但“严重关切”并不等于出兵。美国参议员裴西（Charles Percy）就认为“严重关切”是不够的，提案要求改为“安全利益”（security interest），但提案被否决了，否决理由是，用“安全利益”一词，会迫使美国对中共采取军事行动！裴西参议员就举出四个例子，证明“严重关切”是骗人的。
030.《李戡戡乱记》导读.txt	97	person	473	十五、自欺欺人相信“军购”——《台湾关系法》第2条B项第5款明定美国得“以防御性武器供应（provide）”台湾，所谓“供应”，并不是军售或军购，它可以解释成“赠予”、解释成“求你收下”、解释成“我不要了，放在你家”、解释成“为了保护我们‘美国政治上、安全上与经济上的利益’，请你笑纳，多多使用”……根据条文，从来没说一定要“购买”，而台湾人傻傻的向美国拿钱去买，其蠢可想。美国众议院《2006至2007年财政年度外交关系授权法》（FOREIGN RELATIONS AUTHORIZATION ACT, FISCAL 
030.《李戡戡乱记》导读.txt	98	person,original	185	十六、自欺欺人向美展示“决心”——美国人摆明的“军购”心态是：买武器虽不足以自卫，但可以证明你有自卫决心。正相反的，该证明有决心的，是“我决心来救你”的美国人自己。美国不决心，台湾决心，有个屁用？但美国有决心吗？美国智库学者一致意见是：台湾“勿轻率认定美终将驰援台海！”（2004年12月14日《中国时报》）美国的决心，原来如此！花大钱才证明有“决心”，这是什么鬼逻辑！
030.《李戡戡乱记》导读.txt	101	person	362	十九、自欺欺人捏造伪历史——从孙中山见过李鸿章、到“中华民国”有100年、到蒋介石是日本士官学校毕业、到蒋介石是“丈夫团”成员、到蒋介石废除不平等条约、到蒋介石是“民族救星”、到云南起义是国民党发动的、到“门罗宣言”无效论、到“台湾地位未定论”、到陈仪是228元凶、到228死亡上万人、到达赖是“人权斗士”、到“台湾人不是吓大的”，等等等等，都是自欺欺人。试以最后一项为例，台湾人就是被吓大的。甲午战争后，台湾割让给日本，在马关条约第5条有一个规定，就是在台湾的中国人如果不愿被日本人统治，两年内可以变卖房子回大陆，结果
