file	paragraph	score	chars	preview
135.后起之秀的文字.txt	11	4	143	该会准备策划召开“朱熹学说研讨会”，其重要目的之一是希望以朱子来取代王阳明。因为蒋介石大力提倡阳明学说，把王阳明奉为正统，现在李登辉上台，有一些文人为他出点子，要他把朱子捧为正统，以便掌握意识形态。这种想法根本就是封建复辟，李登辉也许根本不知此事，但文化总会一出面，就会扯到李总统身上。
135.后起之秀的文字.txt	12	3	63	其实指斥为“死水”之说、拆穿捧朱熹之事，都是李敖有文在先的，司马文武写得不错，但也只是后起之秀而已。（1991年11月14日）
136.李世杰拟告李璜状.txt	3	3	67	几年前李宁访问他，回来告诉我：“李敖你可真可怕，李璜谈到你的时候，都特别把声音放低，并且面露恐惧之色。你说你李敖多可怕！”我闻之大笑。
136.李世杰拟告李璜状.txt	8	3	58	右被告于民国三十八年大陆变色后，在香港组织“第三势力”团体，倡言“反共反蒋”，从事叛乱活动。爰予告发，敬请依法侦办。
136.李世杰拟告李璜状.txt	10	5	231	被告李璜，原为中国青年党三首脑人物之一（另二人为曾琦、左舜生，均已逝）。三十八年大陆变色后，不追随政府来台参与反共复国大业，竟遁居香港，伙同国军将领张发奎（已逝）、前广西省政府主席黄旭初、前广西省政府财政厅长韦贽唐、中国民主社会党党魁张君劢、国民大会代表王同荣及被告之同党左舜生等，组织“第三势力”团体“中国民主政团战斗同盟”（简称“战盟”），并出版反动刊物《联合评论》周刊，倡言“反共反蒋”，从事叛乱活动，企图以“反共”为掩护，达成其颠覆政府、攫夺政权之野心。
136.李世杰拟告李璜状.txt	12	4	63	一、被告李璜伙同张发奎等从事“第三势力”（战盟）叛乱组织及活动，倡言“反共反蒋”，为自三十八至五十四年台湾及香港公众周知之事。
136.李世杰拟告李璜状.txt	13	6	137	二、被告李璜（及左舜生、张发奎、韦贽唐等）组织“第三势力”团体，从事叛乱活动，调查局于三十九年迁台后不久，即进行专案调查，并将所搜集关于被告及其同伙之叛乱活动情报，呈报总统及国家安全局，两局均立有专卷。有当年主其事者之李世杰、张用寰等可以为证。足见情治机关亦认其有叛乱之嫌。
136.李世杰拟告李璜状.txt	14	4	364	三、江苏省南通县人陈石奇，于五十六年经台湾警备总司令部（以下简称警总）军事检察官起诉指出：“三十八年十一月，广西陷匪，陈石奇转往香港，适前广西省政府财政厅长韦贽唐在港从事第三势力活动，陈石奇即在其经营之广福隆轮船上工作。”案经警总高等审判庭调查审理判决：“按在香港之第三势力与朱毛匪帮无异，其目的均在意图叛乱颠覆政府，皆为国家叛徒。被告陈石奇于三十八年十二月到第三势力分子韦贽唐所经营之轮船上工作，经常进出匪窃据地区，运输食物、木材等物资。虽不能证明被告陈石奇系第三势力分子，但其与叛徒通谋勾结，允无疑义。依戡乱时期检肃
136.李世杰拟告李璜状.txt	15	4	139	四、陈石奇呈警总高等审判庭之答辩状中载有：“第三势力人士张发奎、左舜生、李璜、王同荣、张君劢等往来台湾……”等语：亦证明被告李璜及其同伙张发奎等确系第三势力分子（该答辩状在警总审判范子文，满素玉、陈石奇叛乱案之卷宗内，案号即为上引“六十一年度更字第四号及秤理字第四四三七号”）。
136.李世杰拟告李璜状.txt	17	6	224	一、被告李璜及张发奎等所组织之第三势力（战盟）“与朱毛匪帮无异、既经警总判决定案，陈石奇被判无期徒刑。范子文、满素玉因明知陈石奇“与叛徒通谋勾结”“自为匪谍”而不告密检举，亦分别被判处有期徒刑九年及七年。当年警总且依军事审判法第一八八条但书规定：职权送请国防部高等覆判庭覆判；陈石奇亦不服声请覆判，经国防部驳回而告定谳。足见“在香港之第三势力与朱毛匪帮无异，其目的均在意图叛乱颠覆政府，皆为国家叛徒”，亦为国家最高军事审判机关之国防部所确认无讹者。
136.李世杰拟告李璜状.txt	18	4	85	二、被告李璜组织第三势力团体“战盟”，从事叛乱活动，依上引警总暨国防部之判决，该被告李璜自“为国家叛徒”，“依戡乱时期检肃匪谍条例第二条之规定，自为匪谍”，“允无疑义”。
136.李世杰拟告李璜状.txt	19	4	130	三、被告李璜来台潜伏多年，未闻曾向政府主管官署办理自首登记表白，亦未见其公开声明脱离第三势力组织，依司法院大法官会议释字第六十八号解释，自应认系继续参加。查“检举匪谍，人人有责”，为维护国家安全，爰依刑事诉讼法第二百四十条规定，提出告发，敬请依法侦办，以儆效尤
136.李世杰拟告李璜状.txt	22	3	60	证物：一、请分函法务部调查局及国家安全局调取“香港第三势力中国民主政团战斗同盟组织活动”案全部卷宗，含《联合评论》周刊。
136.李世杰拟告李璜状.txt	26	3	65	三、张用寰，前调查局科员、科长、专门委员。在科员任内主办包括“第三势力”情报之业务。（住所：台北市和平东路三段六十三号十楼之二）。
136.李世杰拟告李璜状.txt	27	6	70	四、张玉芳，现任警总军法处长，当年为“范子文、满素玉、陈石奇叛乱案”之受命审判官。（服务处所：台北市景美区秀朗桥边台湾警备总司令部军法处）。
136.李世杰拟告李璜状.txt	28	4	57	五、聂开国，前警总审理“范子文、满素玉、陈石奇叛乱案”之审判长，已退役。（通信地址：台北市敦化北路二〇五号四楼）。
136.李世杰拟告李璜状.txt	33	3	60	李璜死了，青年党更完蛋了。以反国民党而兴之党，以为国民党跑龙套而亡，李璜之死，可谓及身而绝了。（一九九一年十一月十五日）
137.《中央日报》多死六个.txt	2	3	94	昨日山线铁路造桥段大车祸，各报都登死亡三十人，唯独《中央日报》以头条登“乘客三十六人不幸丧生”，比别人多死六人。此虽报导上小事，然亦足见石永贵主持下党报之颟顸也。（1991年11月16日）
138.陈良埙玩世不恭.txt	3	4	76	想当年此公做孙立人侍从参谋，绰号“副司令”，前程本大有可为，结果一场冤狱下来，一切成空。但他能以玩世自得，也算不幸中之幸事也。（1991年11月16日）
139.尹章义来电.txt	2	4	107	尹章义来电“致敬”，他说看了我在《李敖求是评论》中的《泪眼中的废除刑法第100条运动》，很感慨。他说大学教授们当年既不敢挺身反抗，今日反倒出来作秀，实在可议。他说他不是轻易许人的人，但对李大哥的特殊风骨，实在佩服。
139.尹章义来电.txt	3	3	106	尹章义在辅仁大学历史系执教，他以外省人搞台湾史，功力之深，使台湾同道学者瞠乎其后。有一次他私下告诉我：他搞台湾史，有比台湾人还行的抱负。我想他有点赌气的味道，不过事实上，他的确成绩过人。（1991年11月16日）
142.摄影家杨凡.txt	5	3	115	“我说不怕。他家书可真多，连厨房厕所都变成图书馆。他要你称呼他历史家或思想家。是有点傲。右手贴了块跌打膏，他说：前天和女朋友在床上玩，被她踢一脚，脱臼了，暂时不方便写字。我说，那中国近代史可不就停了几天。他一乐。”——《美丽传奇》
142.摄影家杨凡.txt	6	3	92	记得杨凡来我家那天，他为了摄影效果，把我家的书，搬动得天翻地覆，后来害得我花了两三个小时才恢复原状。看到他拍的照片，一定以为我的书很乱，其实大谬不然。摄影为求真而失真，我于摄影家见之。
143.我不信郭廷亮被谋害.txt	3	3	83	我不相信郭廷亮是被谋害的说法。要谋害，早动手了，又何必延至今日？何况孙案中郭廷亮方面主要证据，早已被曾心仪和我公布，还有何“重要文件”可言？（1991年11月18日）
144.邓朴方忆受难岁月.txt	3	3	100	邓朴方忆述文革时父亲被软禁，相隔四年多再度见到老爹时说：当时大家开心地笑，也开心地哭，当天晚上，邓小平和卓琳夫妇在儿子的床边，代他脱下又臭又脏的衣服，擦了澡，父亲还用手巾替他擦身，并细心垂询他的病情。
144.邓朴方忆受难岁月.txt	4	5	58	邓朴方告诉父亲：“从胸口以下都不是我的了，已经没有知觉。”话完，母亲卓琳和祖母都忍不住哭了，父亲却凝视他，一言不发。
144.邓朴方忆受难岁月.txt	7	3	205	1979年年初的一个早上，躺在北京301医院接受治疗的邓朴方，被护士发现他的背后鼓起一个大包，他自己动动身体完全没有感觉，体内脊椎咔吧咔吧作响，检验结果，发觉他的脊椎再度骨折，一旦骨头刺破脊椎两旁的动脉，会导致内出血，如骨折后的脊椎刺穿皮肤，露出体外，可能会感染致命的脑炎，当时大陆医学界束手无策，邓小平的太太卓琳为此忍不住而痛哭，直至1980年，他才以保密方式邀得美国新奥尔良儿医骨外科主任马昆医生代他检查。
144.邓朴方忆受难岁月.txt	8	5	112	马昆医生告诉明报记者忆述当年检查邓朴方病情时说：他曾经由苏联医生动过手术，取出体内脊椎骨断片，用一种特殊的骨科材料把脊椎固定，但下半身自腰部以下已失去知觉，动作失调，坐起时身体向前倾，脊椎没有支撑作用，瘫痪部分已经无法治疗。
144.邓朴方忆受难岁月.txt	10	5	152	哥顿·岩士唐医生说：1980年9月底，他从机场接邓朴方，过了九天，进行第一次手术，主要清理他的胸腔与脊椎的旧况，固定胸部，手术一直进行十多个小时，输血达9000毫升。一周后，再动一次大手术，这次是把邓朴方的左腿的骨移植到他的胸腔背后，再用钢钉和螺丝锁定，让他整个胸部有支撑力量，手术后他离床半年不能坐起。
145.国民党的电影问题.txt	5	5	292	根据行政院新闻局的规定，只要有大陆籍的演员担任主、配角，不管在任何地方拍摄，戏太多就得“径予删除或禁演”，以《推手》的内容来看，根本无法删除片中郎雄儿子的戏，因此《推手》是不准在台湾的中华民国任何电影院上演的，也就是所谓禁演，更何况是提名金马奖影片？前阵子在东京影展得奖的汤臣电影公司叶洪伟导演的《五个女人和一根绳子》，就因为用了大陆籍演员戏太多而惨遭禁演，如此双重标准，如此只许官家放火，不许百姓点灯，行政院新闻局能提出任何具体行动？应该是大众传播界最感关心的问题，也应该是电影艺术工作人员最关心的问题，更应该是所有民
145.国民党的电影问题.txt	6	5	330	纽约的华人社区甚至传言国民党和共产党政府有何区别？什么法律规定多是假的！只要能和国民党党营机构有关系，一切都能打通，我国政府不是正在要求民众守法吗？我们真的不知道行政院新闻局应该如何处理这件已经在纽约华人社区对我政府形象已经破坏无疑的事？这也将是国内电影艺术工作者所关心的事，我们对李安导演毫无偏见，我们只是就事论事、就法论法，《推手》由党营的中央电影公司总经理江奉琪先生“一手推出”，马上就得金马奖多项提名，叶洪伟导演的影片是由民营机构所推出且在国际影展中得奖，却遭禁演，如此双重标准，如此只许官家放火，不许百姓点灯，
147.享受西湖.txt	2	6	49	江述凡来电，说：“我不去看西湖，我乃去享受西湖。”此真能得山水之乐者也！（1991年11月20日）
149.高院法官与红包.txt	2	5	252	今天《中央日报》登：“由于最高法院法官责任较重，但待遇、职等却与二审的资深法官、庭长并无差别，使得二审法官不愿‘高升’三审的情形，有日增之趋势；最高法院为避免人才发生断层，影响裁判品质，将建议司法院重视该问题，并希望以拉大职务加给等方式，来增加二审庭长调升三审法官的‘诱因’。”其实，二审法官不愿“高升”，原因之一是在高等法院拿红包方便。高院法官最有实权，又可直接接触当事人与律师，上下其手起来，机会多多。这种机会，地方法院法官不足，最高法院法官又过头，唯有高等法院法官独享也。（1991年11月21日）
150.黄奠华法官的持平之言.txt	5	5	108	（一）翁氏有无背信等刑责，要看股票是否高价低卖，利益输送而定，可是未上市的股票又如何定其价格。妙的是本案起诉的第二天，股东会竟认可了翁氏出售股票的价格，由“被害人”推翻了翁氏的背信罪责，岂不令起诉的阿桂为之哭笑不得。
150.黄奠华法官的持平之言.txt	6	5	160	（二）到底张家的印章是授权翁氏盖用，还是翁氏自行盗用？——翁氏什么人的印章不盗用，偏偏要盗用到部长千金的名下？再说，翁家是否财迷心窍到要去张家的地盘开宜兰银行，似有可疑，要开银行谅不致“穷”要去借淡大办公室来筹备吧！原来张部长夫人姜文锱是华隆公司的监察人，看来翁、张两家通家之好，若说“张家全不知情”，又能令人心服口服？
150.黄奠华法官的持平之言.txt	7	3	112	（三）当初张建邦公开宣称，他的女儿张家宜买股票完全合法，阿桂亦信誓旦旦要传张女到庭说明，结果却以张家宜从美国发来的一纸传真，诉说自己完全不知道买股票的事，就这样不需查证、不用对质，便采为张家宜不起诉的依据，这样的查证周详吗？
150.黄奠华法官的持平之言.txt	8	3	157	（四）把被告“交保又羁押，羁押又交保”是司法院作业上的忌讳——虽说在法理上是可以自圆其说的。本案先以翁有铭涉案重大，命其以一百万元交保，接着又以其供词前后不同，有串供之虞把他羁押，退还一百万元保证金，然后再以羁押原因消灭，又以一百万元交保，保了又押、押了又保，就难怪局外人对检察官所操押放大权，收放自如，高深莫测。
150.黄奠华法官的持平之言.txt	10	5	189	（六）阿桂在弹劾案爆发，旧事重提之际，郑重表示“有话要说”，而且满肚委屈“默默承受许多压力”——其实她在办理本案过程中，把顶头上司的主任检察官和检察长都列为“保密防谍”的对象，是众所周知的事，自是特立独行，不知压力从何而来——可是到时她却改口“报纸上不是都报导过”！有无压力“忘掉了”，这就难怪陈水扁要说她言行不一，出尔 反尔，而且“选择性执法”，甚至怀疑其间有“政治关说”了。
150.黄奠华法官的持平之言.txt	13	3	75	许阿桂明明在两坏之间，掩护一方坏人而起诉另一方坏人，不公正如此，却还浪得英雄之名，光此一事，就足以证明台湾地区，人多么混蛋。（1991年11月21日）
153.天帝教与妄人.txt	5	4	146	惟十月十三日民进党代表大会通过“建立主权独立自主的台湾共和国”之所谓“台独条款”列入党纲事件发生后，立即引起大陆中共不断严重警告停止台独活动，否则势必出兵动武，后果不堪设想；同时政府发表声明：谴责民进党主张分裂国土，违背宪法，制造台湾人心不安，应即接受法律制裁。朝野对立显有一发不可收拾之势。
153.天帝教与妄人.txt	6	3	115	面对台湾地区此一“台湾条款定时炸弹”所引发危机，吾人固然期望朝野双方秉持和平理性原则，以“国家安全，社会安定，全民福祉”为唯一考量；更希望民进党以“台湾两千万同胞生命财产之安全”为重，于十一月十二日前理性地依法修正报请内政部核备。
153.天帝教与妄人.txt	7	3	157	本教为期“无形应化有形，有形配合无形”，发挥宗教精神力量，祈求天帝妙现神通，导引民进党采取明智抉择。特此，再次紧急要求全教同奋自十一月六日（农历十月一日）起至十一月二十日（农历十月十五日）止，在台湾各地教院、教堂二十四小时开放诵诰，以期“人心贯通天心”，化解危机，达成保台初衷，则台湾两千万同胞幸甚！国家民族幸甚！
153.天帝教与妄人.txt	10	3	20	这件“通告”，可算是中国宗教史的好笑料。
156.刘福增的请帖.txt	2	3	108	老同学刘福增分别于11日、20日寄请帖来，约我出席17日的“国大代表候选人刘福增竞选总部成立大会”和26日的“刘福增教授参选新竹县国代台北后援会”。前者由福增中学老同学李远哲“亲临主持”，后者由李远哲任“名誉会长”。
156.刘福增的请帖.txt	3	3	80	福增不失为质直的读书人，何苦实际涉身政治一至于此？身为大学教授，不专业学术、维护尊严，却与市井俗人抢骨头，这种怪现象，举世唯台湾见之。（1991年11月25日）
159.部分知已.txt	3	3	125	这位短命才子以文章不遇知己而哭，其实这种情形不以小牌作家为然，即使大牌作家如袁枚等，虽名满天下，但读者所测其浅深，也极有限，所谓文章遇得的知己，也只是部分而已。我李敖以文章名，但读者所知，也只是部分而已、甚至是一小部分而已。（1991年11月28日）
160.假扣押了胡秋原住宅.txt	2	3	182	胡秋原诽谤我，刑事方面判决确定，判处拘役四十天，缓刑两年；民事方面，被我索赔四百万，郭律师今天上午代我会同法院执行人员，到台北县新店中央新村第五街十一号胡秋原家，假扣押他的住宅产权。由胡秋原的媳妇应门，胡秋原自楼上下来签字。“封条”就贴在他的书橱旁边。法院书记官对胡秋原说，你们打官司解决吧。胡秋原无奈诺诺。郭律师告诉我经过，我闻而大笑。（1991年11月29日）
161.开车者言.txt	3	5	49	他还举一个有趣的例子。他小时候，要买脚踏车，他父亲说：“买什么车，就要回大陆了，到时候卖给谁呀？”
161.开车者言.txt	4	9	54	我告诉他白崇禧浇花的故事。白崇禧在家浇花，有朋友来说：“浇什么花，就要回大陆了！”（1991年11月29日）
162.碑林玩意儿.txt	8	5	96	看了上面新华社的电讯，真令人不得不苦笑。什么时代了？还搞古代碑林的玩意儿？何况，陈大络之流是什么“台湾著名书法家”？把这些不成东西的“作品”集体亮相、勒石以垂久远，真太斯文扫地、真太恶心人了！
163.刘辰旦来谈.txt	3	5	55	他问我为什么不去大陆看看。我笑说：“大陆能去看吗？——一路看台湾，我已经对台湾失望了，别再叫我对大陆失望吧！”
163.刘辰旦来谈.txt	4	5	125	我又笑说：“过去我们一起坐牢，我被谢聪敏、魏廷朝硬给咬成台独分子，我那时心里很‘干’，埋怨他们两个是最坏的台湾人；但是二十年下来，我认识台湾玩政治的人愈多，愈发现他们两个是最好的台湾人，他们毕竟还是有点老派的。而现在的台湾人玩政治，无所不为，坏透了！
163.刘辰旦来谈.txt	5	3	62	辰旦说他在北京时一则见闻：“齐白石的儿子表示，不要老是说什么假画假画，说久了，你的真画也没人敢买了。”我想这话倒含意甚深呢！
164.“真人不露相”？.txt	2	3	49	李宁今天在电话中说：电视画面可打八十分时，实际人的模样可打一百一十分。她说我在电视中的画面还不错。
165.此马来头大.txt	2	3	132	与陈彦增全家吃湖北菜。彦增持交他在中兴大学法商学院企业管理学系《企业管理学报》的稿本及该校王德馨教授的审查意见书。王德馨“建议题目不提‘马克思’，酌改为‘麦克斯·韦伯Max Weber与其组织管理思想’，较原题目‘马克思韦伯生平简述’，具有学术意味”，我看了一笑。
165.此马来头大.txt	3	3	179	军阀时期，有恐马克思情结，并马眉叔《马氏文通》都查禁之；国民党时期，更有恐马克思情结，并梁实秋译马库斯·奥瑞利阿斯（Marcus Aurelius Antoninus）的《沉思录》（MEDITATIONS）都被检查，纵马库斯·奥瑞利阿斯早于马克思一千七百年，也不得不受池鱼之殃。如今大学教授易“马克思”为“麦克斯”，似不无残余情结也。（1991年12月1日）
166.小人物的抗议方式.txt	6	3	83	这位法官受此惊吓，出手阻挡时，又被张女抓伤脸部及胸部，最后在书记官及法警合力下将张女控制住，依毁损及妨害公务罪嫌送检方收押侦办。案经检察官提起公诉，移由士林分院审理。
166.小人物的抗议方式.txt	8	3	135	在我看来，张女的行为岂能仅以“可能患有精神衰弱现象”一笔带过！有些小人物，他们痛恨司法不公，别无他法，只好诉诸如此直接方式。若真的精神衰弱，当送医检查，何能一判刑就七个月，势必坐牢？动辄判刑在六个月以上不得易科罚金，此国民党法官举轻若重之惯技耳！（1991年12月1日）
167.任显群有“衣冠冢”.txt	4	3	204	家母任章筠倩女士于民国八十年6月28日清晨在美国波士顿二哥处心脏病发仙逝。旅佐治亚州的大哥、宾州的大姐与香港的我都即刻赶往奔丧。二位舅舅、舅母、四叔、四婶、三婶与亲友们也由各州赶到，这突来的噩耗实在令我们无法接受。家母从身体感到不适到过世未逾两小时，而真正剧痛只有几秒钟。我们大家也只能以家母的善终作为悲痛中的一丝安慰，并遵照她生前的意愿安葬在美国及在她墓旁做了先父的衣冠冢，以表“结发伉俪死能同穴”的哀思。
167.任显群有“衣冠冢”.txt	7	3	160	妈妈为人充满爱心，乐于助人。对亲戚朋友总是竭尽所能去帮助别人，而且再三告诫我们施恩勿望报，谨记施比受有福。在妈妈的追思弥撒典礼后，叔舅们告诉我，他们心中是很钦佩这位二嫂的，在抗战时期，爸爸只是刚开始工作的基层公务员，以一份微薄的薪俸要维持祖孙三代与至亲好友的生活，妈妈不时找些家中可变卖的衣饰以维持生计，却从无半句怨言。
167.任显群有“衣冠冢”.txt	9	3	31	这一妙文中最有趣的是，居然有任显群的“衣冠冢”来“死能同穴”！
167.任显群有“衣冠冢”.txt	10	3	42	与这一妙文同时刊出的是讣闻，由“夫任显群”领衔，只是任显群三字加上黑框，表示已先死。
167.任显群有“衣冠冢”.txt	11	3	122	回想1975年8月28日任显群死后，9月3日《中央日报》登出的讣闻中，“未亡人”项下由“章筠倩顾正秋”并列，并无“侧室”之说，后面双方所生子女也混列。如今任显群死后十六年，居然发生老公独占现象，代母夺父，亦孝子不匮也耶？（1991年12月2日）
168.宋美龄秘辛.txt	2	4	53	丁颍来，午请他吃饭。王企祥及丁颍友人周伯乃等在座。企祥看了我在《求是评论》写宋美龄的事，席间谈到一些秘辛：
168.宋美龄秘辛.txt	3	4	47	一、顾维钧想见宋美龄必须通过游建文，盖游建文美丰姿，是可进宋美龄卧室看她穿睡衣的“特权分子”。
168.宋美龄秘辛.txt	5	3	33	三、游建文太太在胡适做“驻美大使”时，酒会场合代行“大使夫人”职。
168.宋美龄秘辛.txt	6	3	51	四、游建文、孔令侃都是可陪宋美龄打牌的男士，但宋美龄甚任性，随时要打又随时不打，打得烦时把牌一推而起。
168.宋美龄秘辛.txt	7	5	80	五、游建文做“驻纽约总领事”返台，分到两幢敦化南路安乐大厦中的住宅，被他扯女戏子败光，改住仁爱路。每日无聊，清晨在马路边拔草。宋美龄欲延之，但以年老不堪驰驱辞。
168.宋美龄秘辛.txt	8	4	48	六、宋美龄坚持黄仁泉挂名“驻美大使馆”领干薪，盖黄仁泉为黄仁霖弟，有资格陪杜鲁门总统打桥牌者也。
168.宋美龄秘辛.txt	9	4	65	七、“一二三自由日”，谷正纲推王企祥上台讲话，王企祥说他站在台上，一言不发。盖他不愿被耍为“反共义士”也。（1991年12月2日）
169.李登辉厚颜自吹.txt	2	3	187	《世界论坛报》今日登：由《天下》杂志主办的发现台湾巡回摄影展，目前正在台北新光三越百货公司展出，李登辉特别应邀于11月29日前往参观。在五十分钟的参观中，李登辉详细观看了四大主题的图片，并提供许多他回忆所及的史实。讲到兴起时，李登辉竟向陪同他参观的《天下》杂志发行人殷允芃表示，目前对台湾史有研究的有三个人，一个是中研院的曹永河，另一位是史迹专家林衡道，还有一个就是他自己。
170.马速良.txt	2	4	79	刘绍唐电话中言一趣事。他说传记文学社校对中年轻的一辈，已经对过去的事生疏了。例如校到京戏名角“马连良”，就有改为“马速良”者，原来校对以为马跑得快才是好马也！
172.人权中美比较论.txt	4	3	99	该文说：以去年而言，十万名美国人中有八人遭谋杀（大陆为两人），七十人被强暴（大陆为四人），超过三百人遭伤害（大陆为七人），两百多人被抢（大陆为七人），以及有五千人在盗匪案中丧生（大陆为一百六十人）。
172.人权中美比较论.txt	5	4	94	除前项犯罪问题外，该文又说：平均有两百五十万的美国人露宿街头，大陆只有十五万，但大陆人口却是美国的四点五倍。该文总结，就前述两种项目的比较而言，大陆比美国好，显示出社会主义比资本主义优越。
172.人权中美比较论.txt	6	5	121	该文又指出，美国人犯总数达一百万，每十万人中就有四百一十三人身陷囹圄，大陆只有九十九人。就这点而言，美国是“世界冠军”。“美国作为人权监护人，本身就角色模糊，其自身人权就是一团糟，但却自抬身价对他国人权展开抨击，还特别对大陆扳指头数落不是。”
172.人权中美比较论.txt	7	3	125	该文认为人权是资产阶级的概念，真正的人权是足以维持吃住的权利，相对而言，美国有一群为数极少的百万富翁，拥有百亿元的资产，“其生活丰衣足食，住在豪华保全的宅邸内，出门坐着防弹车，生存权毫无顾虑。”“这些人怎么会管一般人的死活？”（1991年12月5日）
174.买新裤，改旧裤.txt	2	5	100	我生平不考究吃穿，志不在此也。所穿衣服，胡乱买来，懒得订做。几年前颜宁跟我晚饭，我搂着她回家，她在路上笑我说：“李先生，你穿的衣服都不是你自己的。”她见我一时没弄清她的意思，补了一句：“都不合身啊！”
175.乱世浩劫二例.txt	3	3	111	前资深国大代表黄显图的九十一岁大陆籍太太周国琼以及儿子黄智平，去年底来台依亲，不料只享了二十多天的天伦之乐，黄显图即病故，虽然留下三幢房子，但周老太太及儿子却不懂继承，直到6日被法院强制赶出门，母子才体会到台湾社会的冷暖。
175.乱世浩劫二例.txt	4	5	93	目前，周老太太与脊椎受伤的儿子，被三重市好心人邱建全安置在旅社，但因邱某也是一名工人，无法继续赈济，邱建全感慨地说：“两岸关系虽然已经改变，但如果不能照顾大陆的亲人，何苦把他们接过来！”
176.看扁阿扁.txt	3	3	134	【本报记者林庆祥采访报导】立法院昨天院会依旧提案充斥，其中民进党籍立委陈水扁所提的退辅会案、台翔案，赫然出现连署人都是由同一人代签的现象，揭发此一“冒签”事件的执政党籍立委郁慕明表示，“有些人过去很有原则，还在议场门口站岗抓代签名者”，希望民进党立委要“有原则到底”。
176.看扁阿扁.txt	5	5	189	立法院昨天院会，到下午散会前，讨论民进党籍立委彭百显有关所得税法第5条的提案，此时，郁慕明提出程序发言，要求主席确认提案连署是否须十人以上才能成立，随后他指出，过去有些人很“坚持原则”，甚至驻守议场门口，看是否有人“冒签”代人签到。但陈水扁所提有关“退辅会”、“台翔”之提案，连署人的名字却是代签的，许多签名为同一人所签，郁慕明强调，有原则就要坚持，切勿要求别人而自己又做不到。
176.看扁阿扁.txt	9	5	99	过去民进党籍立委，为曾有资深立委代签到，而镇日派人“看守”立法院议场门口，希望“人赃俱获”逮到冒签者，不料时过境迁，昔日喊“抓贼”的人，却成了自己原来想抓的人。无怪乎郁慕明要民进党立委“坚守原则”！
176.看扁阿扁.txt	10	4	113	在陈水扁掩耳盗铃的一番所谓“授权”说之后，李胜峰反驳说，在民进党此一逻辑下，执政党立委党部书记长当最高兴，只要经由党籍立委“授权”，将来院会开议只要书记长一人代表所有党籍立委签到，保证准时9点开议，点出了“授权”说的强词夺理。
176.看扁阿扁.txt	11	3	103	事实上，聪明如陈水扁者，自不会当真以“经过授权”为理所当然，否则一切皆可以授权为说，则何“法”之有？又何必有立法院制定法令来要求人民遵守。难道只要党团授权，即可不守法？而昔日民进党抓“冒签”又站在什么立场？
180.买喜马拉雅猫.txt	2	4	117	十多年不养猫了，今天下午与小屯在林森北路看中一小公猫，索价一万六，最后以一万二成交，是喜马拉雅猫（Himalayan cat）。今年10月14日出生。这种猫头宽而圆、脸短眼大，为波斯猫与暹罗猫交配的品种，20世纪30年代才“问世”的。
181.胡虚一破财印书行孝.txt	2	3	205	为刊印父亲的家信和纪念父亲的文字，胡虚一欲以战士授田证折现所存一半的钱（约十万元）为之。我听说了，力持反对。我说：“胡老师啊，你每月住的房子和部分月支，还是靠朋友帮助的（那朋友就是李敖），朋友也在负债状态，你这点钱，留下来应付一点意外都不够，怎么还用来印这种东西？虽然孝思可佩，但总不是当务之急。你如坚持这样做，我每月送你的月用，恐怕就要停了。我看由这边代你影印装订成册个二三十本算了，不要再自己花棺材本吧！”
181.胡虚一破财印书行孝.txt	5	7	195	我对苏世芳、吕佳真说：王八蛋国民党政府开放探亲后，得到一个意想不到的清场，就是老兵们把一辈子积蓄都给折腾光了。他们回大陆，以“罪人”之心、以“阔佬”之态，付“内疚”之款，结果做了许多过度的事。胡老师说印这种书给家乡人看，其实谁要看？他家乡又有几个人认识他爸爸？认识字？如果纪念他老子，拿这十万台币换成人民币设立奖学金，岂不更实惠？花这十万块，叫人替你爸爸上坟叩头都办得到，何必印这种鬼文章！
181.胡虚一破财印书行孝.txt	11	6	507	一、是年1月间，日军又以两师团兵力，加上由鄂南增援之日军，第三次猛扑长沙，我外围守军（李玉堂集团军所属部队）沉着应战，战事历时半月，终使入侵日军遭到溃不成军之惨败。此便是我军第三次长沙会战大捷。我军虽然大捷，但付出牺牲代价也不轻微。这次会战之前，已有过两次长沙会战，而且两次也皆大捷，使入侵日军吃了大败仗。可是三次会战，湘北地区都成双方部队在长沙外围激战最为猛烈之战场。因华容也属接近战场之湘北县份，故每次会战开始，驻守华容县境，特别是和岳阳接壌与湖北监利一江之隔的华容守军，为防敌军侵入，几已是日夜备战警戒状态，再加大
181.胡虚一破财印书行孝.txt	13	4	243	二、是年先父亦召开家庭会议，对家人之疏散及应变，也做了决定：先母带学古到后方去上学读书，一切由在外之继子黄勤益安排和照料；年已及笄并许字张家之幺女，先疏散至石华堰石家外婆舅父家，然后尽快为之办理出嫁婚事；先父和学艺、学华等侄家人，留住县城两处家宅，直到战局紧张，湖北日军渡江，突破江防守军（为王瓒绪集团军下之四川部队）阵地，向华容县境进攻之时，先父先对住在华容县同善社之留守人员（阮致远先生等），做了最后交代和祝福，然后再到两处家宅，与守护家宅之诸侄等家人话别，方离开县城，向外逃难去。
182.吴丰山主持的黄色广告.txt	3	4	86	一、“海韵休闲咖啡。格调高雅服务亲切风华绝代似水柔情含情待放如春水征服务小姐有无经验、专、兼、学可日领薪，月入数十万。”_李敖按：一位服务小姐，正当薪水何能“月入数十万”？
