id,book,round,status,title,source_file,source_heading,source_heading_line,source_line_start,source_line_end,char_count,text_sha1,story_text
"LZZYHY162","李敖自传与回忆","extract_round1","needs_proofread","沈刚伯做手脚","005.“北土非吾愿，东林怀我师”.txt","沈刚伯做手脚","393","395","411","647","201d28ce3b136244be9ff2cbc805c5168a28f1a1","　　写上面这封详陈始末的信，有一个重要的背景原因，就是我考取了研究所。按任用助理的规定，助理是专任，研究生不能做，所以专任助理的一千元薪水没有了，只能拿研究生的研究费四百元，四百元对我，显然无法做研究。当时姚从吾老师打算由杨培桂接替我的助理职，由杨培桂把北商（台北商职）的教员职务让给我，算做私下交换。可是北商那边一个萝卜一个坑，有坑要填校长自己人，不同意杨走李来，所以最后也泡汤了（施珂大哥出国前，想把成功中学的教员职务让给我，也被校长拒绝，理由同上。）。

　　当时我所以考研究所，自信考取后虽然丢了专任助理职务，但因为研究生可兼助教，所以可“失之东隅，收之桑榆”。不料考取后，沈刚伯为了抵制我，突然废除了研究生兼助教的规定，硬定另聘助教，所聘者王德毅等人，却都是考不取研究所的！这种措施，当然使我不服气。后来我弃研究所不念了，沈刚伯见我走了，又恢复研究生可兼助教了。

　　在我13日给姚从吾老师长信后，15日他就写了这样的信：

　　李敖同学：

　　函悉。今天下午研究教授薪金发放了，特提出一千元，送供需用。杨培桂事，本校行政会议已通过，长期科学会当亦无问题。但等他正式来任职，您到北商上课，恐怕要到明年一月以后了。这两个月中，尚请加以格外注意为要！这是事实问题，应有安排才好。凡所触及各点，均有同感，然一时弟亦无其它善法也。诸维

　　善自宽解为嘱！

　　祝近好！

　　姚从吾 五十年12月15日下午

    元朝秘史等不用时，可否即便中归还研究室，因常常用作校对也。又及。"
"LZZYHY163","李敖自传与回忆","extract_round1","needs_proofread","一天三封信","005.“北土非吾愿，东林怀我师”.txt","一天三封信","413","415","443","1195","3a5ae7baa095a4e88c5dfbefc89952869ab87855","　　姚从吾老师15日写这信后，他很焦急，在16日一天，连写三封信给萧启庆： 启庆兄：

　　李敖兄这些日子怕是够苦的了！一切意外的不凑巧，让他陷于困境，颇不应该。我昨天下午方领到研究讲座的补助费，特提出一千元，请您给他送去，稍济眉急，如何？（并可便中劝劝他，研究一个办法。我想：明年一月间，大致均可好转了。）

　　他昨天又写一长信给我，很引起我的同情。但我已把款备好了，预备今天（礼拜六有课）给他，他又没有来，祇有请您多跑一趟了。我很抱歉的是：1.兼任助理遭到意外的挫折。2.北商分校教书，也须等明年一月内或二月初方可确定。3.李兄个性强，又不随便接受他人的帮助，您又不在，无人劝解。4.我在北平时颇有办法。现在，往往自己陷于困境，一筹莫展。奈何！这一千块钱请他收下，以供急用。希望转年一月内，将北商分校兼课事有个决定。杨培桂事早日发表后，也许对整个的小局面会好一点！余面谈。——这一礼拜天（17日），忙急了。上午开校务会议，午间北大同学会在静心乐园聚餐，为胡校长过生日。晚间河南大学同乐会。我将款交付我的厨子老李，他终天在家，随时可取，取出，即刻与李敖送去，并可以同他谈一谈。匆匆即问

　　近好！

　　姚从吾 五十年12月16日10时半研究室

　　前日一信，不知收到否？我们可以面谈。——从吾。

　　启庆兄：

　　李敖怕是很苦了，今天没有来上课。（我有一信寄北投，不知收到否？）我昨天领到补助费，提出一千元，请您给他送去。您可和他谈一谈，劝劝他。我想：转过新年，一月底或二月初，总该可以好转了吧？余面谈。我这礼拜天（17日）特别忙，上午开校务会议，午间北大校庆，在静心乐园聚餐，并为胡校长祝寿。晚上在师大礼堂河大校庆。我将款（一千元）交付我的老工友老李，您明天（17日）随时可以来我家讨取；取出后即可一直送给李敖，并和他谈一谈。我也许下午3时-5时在家，但也不一定。你劝他收下，并好好劝劝他。我们改日在研究室详谈好了（除二、四外，均在研究室）。专此即问

　　近好！

　　姚从吾 五十年12月16日上午11时

　　启庆兄：

　　我明天上午要到台大（校务会议）、医院、静心乐园等地，下午3时方能回来。您若能便中来谈，甚盼！（不然，下次谈也可以，并无他事，只是想研究研究对李敖有何好办法。）

　　我希望您即日能去看看李敖，把这一千块钱留下。我想他是很需要的（作为借款也可以、补助也可以）。我未能替他想个好的办法，甚感不安！

　　教书事，杨培桂今晚来了，他说愿意与李敖谈一谈，想个切实些的办法。杨住三重私立金陵女中（详细地址，在研究室，我可以抄给他），可以约谈。总之，您好好的劝劝他，做些长远的打算，光着急，是解决不了问题的（他可以把实在的话告诉您，凡能做到的，我都可设法。不能做到的，也可由你转告他）。写信容易断章取义，不是好办法。费心之处，至为感谢！即问

　　近好！"
"LZZYHY164","李敖自传与回忆","extract_round1","needs_proofread","五天三封信","005.“北土非吾愿，东林怀我师”.txt","五天三封信","447","449","489","846","8f045ef608fb72abe5da4443424d4f3d702d9b16","　　萧启庆那时正在当兵，他收到信后，在17日到21日间，又给了我三封信：

　　敖之：

　　昨天接姚老“限时专送”，嘱我送一千元来，算是他给你的补助，并要我劝劝你。今晨到姚宅，他却开会去了，取了钱送来，又遇不着你，我这个“和平使者”注定是失败了。我也不清楚，你们老少之间究竟有些什么芥蒂，但依他的信看来，他确实有诚意帮助你解决问题，近来我寻不到请假的理由，无法来看你，希望你能把近来的苦衷写信告诉我，能让老朋友替你分忧。

　　一千元交给〔房东〕李小姐，请她转交给你，请你收下，我想你一定不会与我这个“和平使者”为难吧！姚先生写给我的两封信，也附在这里，以便你明了我此番“出使”的原委。

　　此番本拟乘便来赎休学证，竟也不能如愿。

　　盼来信。

　　启庆 五十年12月17日午前留

　　敖之：

　　昨晨到敖傲楼拜访，不巧你出外“请客”去了。我只好把姚先生嘱我交给你的一千元补助费，托李小姐转交给你，并留下了一封信。

　　夜间回复兴岗后，又看到姚老的一封限时信（这封信和给你看的那封限时信同时，因径寄复兴岗，我已回家，未能看到），他说，你日前曾写了一封“长信”给他，很使他“感动”，所以非常愿意为你解决问题，看他的语气是极端诚恳，希望你不要拂逆老先生的一番好意。

　　我把他的限时信附在信里，供你参考，请你看完后，连同那两封，一齐掷还给我。

　　颇想和你做一长谈，苦无机会耳！

　　盼来信！

　　启庆 12月18日

　　敖之：

　　昨日去台大访你，结果听说你已好几天没去了，结果遇着姚老，他又要我去新店“劝”你，我虽然答应了他，但因公路局不帮忙，等了半小时车都不停，一气之下，乃径自凯归复兴岗了，若遇老头，就说我去过了。

　　姚老要你径自和杨培桂“联络”，并要我把杨的地址转交给你，附在信里。

　　星期六的专题研究，因姚先生有事，暂停，你不必去了。

　　星期日早晨我去拜访你。能否在府稍候？

　　启庆 21晨

　　陶老三来一信，也附在信里奉上。"
"LZZYHY165","李敖自传与回忆","extract_round1","needs_proofread","吴相湘之言","005.“北土非吾愿，东林怀我师”.txt","吴相湘之言","491","493","505","882","fbb4ea7144b1baced250dabeaf3b7ee941c4638f","　　萧启庆信中提到的“陶老三”，就是陶晋生。陶晋生是陶希圣的儿子，在历史系比我高三班，他和我一起给姚从吾老师做助理，后来留学美国。陶晋生能当上助理，固然由于他本人的程度不错，但是陶希圣过去在北大教书，又是北大毕业生，和姚从吾老师有交情，也有以致之。这是姚从吾老师见我生计困难，认为陶希圣欠他的情，颇想把我介绍到陶希圣主持的“中华民国开国五十年文献编纂委员会”，暂时餬口。他把这意思告诉吴相湘老师，吴相湘老师极为赞成。因为他一直想拉我搞近代现代史，由于姚从吾老师是他的老师，挡在中间拉我搞中古史，他就一直不便多说。这回是姚从吾老师的意思，他自然乐为奔走。他跑去找陶希圣，陶希圣立刻表示欢迎李敖去。不料姚从吾、吴相湘两位老师兴高采烈的告诉了我，我却面有难色。我表示陶希圣是汉奸，又是国民党中的红人，我实在不愿和他接近。吴相湘老师说：开国文献会并非陶希圣一个人的，罗家伦也是主持人之一，并且你去只是帮忙编民国开国时史料，是以整理辛亥革命史为主，可以发扬先烈们的幽光潜德，跟陶希圣的身分有什么相干？国民党史料不开放，你去可以乘机看到一些史料，“不入虎穴，焉得虎子”，你还是去吧！姚从吾老师也劝我不妨暂时去，他说他和胡先生（胡适）也谈过，胡先生说不妨去。在两位老师的劝说下，我说既然如此，我就暂时去混碗饭吧！

    1962年1月29日，姚从吾老师送来一千元，并附一信：

　　李敖同学：

　　旧历年节，习俗相沿，恐亦有种种用项。兹奉上积存新台币一千元，聊供需要。在陶先生处工作尚未正式发表之前，区区之数，尚望节用，以免陷于困境。往事已过，今后仍应潜心学问，努力考试留学，期为国用。专此即问

　　近好

　　从吾手启 五十一年元月29日下午

　　再一者兄应善用才智，志于大者远者，切勿沾染骂人恶习，尤忌常作辩难文章。像近日一二野鸡学人，下流乱骂，连村妇都不如，自当以为戒！钱宾四先生近来专心办新亚，理应加以尊重。各行其是，不应无端招骂。若过于放肆，不但树敌太多，亦恐于工作有妨。尚祈三思！顾某亦不值得一提；提了他不反是替他做宣传了么？凡此均恳专予考虑为要！又及④。"
"LZZYHY166","李敖自传与回忆","extract_round1","needs_proofread","“并藉此研究民国史”","005.“北土非吾愿，东林怀我师”.txt","“并藉此研究民国史”","507","509","553","1566","11cc157b2ba51c85e0918336210ceb69027daf7b","　　两天以后，姚从吾老师转来陶希圣的信。原信如下：

　　从吾/相湘学兄赐鉴：

　　兹拟请李敖同学参加中华民国开国五十年文献编辑事务工作按月津贴新台币一千元敬请执事通知李同学自二月份起来会工作为荷专此敬颂

　　春绥

　　弟陶希圣 启五十一年元月31日

　　姚从吾老师在陶希圣信上加注：“李敖同学：顷接吴先生通知，敬转上，希即前往该会接洽为感！姚从吾元月31日晚。”并另给我一信：

　　李敖同学：

　　今天下午寄一信，谅收。这是早些时日的安排，您正需要，敬请千万不要客气。因为新工作做津贴是不会即时发放的。

　　开国文献会的工作从2月开始，甚慰。这是要感谢吴相湘先生的。他说要通知您，现在再将陶先生的来信附上，以便前往接洽。我希望您能静静的考虑考虑，集中全力干一下子；并借此研究民国史，以期有些具体的成就。同时对于英文也望继续努力，期能自由运用。如此一两年后，民国史有了底子，且可考取留学。这对于您应当不是一件太难的事情。兄要善用才智，把握住这个机会，先在民国史的研究中有些卓越的表现，将来成功是可以预卜的。

　　宋会要稿、宋史目下不用时，尚望便中送还。研究室桌子上的书，也应当清理一下子，使各归原位。您还是我们研究室中的基本分子，盼望随时赐予启导与辅助。专此致念，并祝

　　春节中一切如意！可否回台中省亲小住？

　　弟姚从吾手启 五十一年元月31日晚

　　同一天，我也收到吴相湘老师的信，全文如下：

　　敖之同学：

　　顷接陶先生来信已将弟工作安排，每月津贴一千元，自2月1日起开始，望即于明日前往仁爱路2段9巷27号该文献会为要。从此安心工作，切忌多言，得来亦不易也。专颂

　　进步

　　吴相湘 1月31日

　　此为赠弟最佳年礼。

　　明上午去如陶先生不在会，找熊守晖先看高荫祖先生，再约定时间。

　　殊不知陶希圣才不这样想呢！

　　我2月1日去文献会见陶希圣的时候，正是我在《文星》第五十二期发表《给谈中西文化的人看看病》的同一天，这篇文章里已点名攻击到陶希圣⑤。在这篇文章发表前一个月，我在《文星》第五十一期发表《播种者胡适》，已先引起各界的重视，这种重视，是从《文星》第四十九期起发表《老年人和棒子》的一贯延续。姚从吾老师信中嘱咐我“若过于放肆，不但树敌太多，亦恐于工作有妨”；吴相湘老师信中嘱咐我“切忌多言”，都是他们的先见之明。他们劝我“往事已过，今后仍应潜心学问”、“从此安心工作”，显然期许我仍旧去走做学问的路，不要乱写文章。他们把我安排在陶希圣那里，目的都在希望那个职务使我得以餬口，并且“藉此研究民国史，以期有些具体的成就”。

　　事后回想起来，姚从吾、吴相湘两位老师似乎都太天真了一点。其实他们不了解陶希圣，也不了解我。不了解陶希圣的是：他们以为我们只是把李敖暂时“寄存”在你陶希圣那儿，李敖毕竟是我们的人、我们的学生，殊不知陶希圣才不这样想呢！陶希圣慧眼识人，看到李敖是何等人才，焉有不拉为己有、拉为国民党所有之理？不了解我的是：他们以为我会与陶希圣勉强相处，殊不知我才不这样想呢！

　　我一去文献会，心中打定主意就是要防被陶希圣拉我⑥。陶希圣对我果然备极礼遇。那时他正搬了新居，把旧宅留做文献会工作人员宿舍，指定我住他的卧室那一间，可是我一直没去住。他见我不去住，乃在文献会楼上隔出三间房，由我住一间。因为与办公厅在一起，比较单纯，我就把新店狮头路租的房子（每月二百元）转给陈鼓应，迁回台北。住进去后，罗家伦、陶希圣上楼来看我，并且参观我这间卧室，看到墙上我挂的Playboy的大幅裸体女人，两人的有趣表情我至今难忘。（我在1962年4月12日日记上写：“上午罗家伦、陶希圣来参观卧房，罗进即复出，陶见裸女不敢进。笑死人，陶哼了一声，罗哈了一声，真是哼哈二将。”）"
"LZZYHY167","李敖自传与回忆","extract_round1","needs_proofread","开国文献会","005.“北土非吾愿，东林怀我师”.txt","开国文献会","555","557","563","903","28a034aae7b72e43e47e320c105bb8d609855b94","　　蒋君章在《伤逝集》中有一篇纪念罗家伦的文章——《悼念罗志希先生》，回忆说：

　　五十年开国文献的编纂，一方面为纪念中华民国开国五十年；另一方面却含有提供正确的革命建国史料，使研究中国近代史的国际学者，得到中国革命建国的原始资料，作为他们研究参考的根据。……

　　这个委员会的发起，是执政党的决策，得到行政院和立法院的支持，其预算初时列在国史馆的预算中，后来改列在教育部的预算中，陶希圣先生担任主任委员，罗志希先生担任副主任委员，两位先生看得起我，要我担任总编辑的职务，会中专任人员只有三数人，其余都是兼职。而在编辑方面除国史馆和党史会的工作同仁协助一部分外，两位先生有意栽培后进，由台湾大学历史研究所借调研究生若干人作为我的助理。委员会成立之初，大约是在中华民国五十年的四月，在仁爱路与杭州南路之交，租有办公室，在楼上办公之最初，我还不知道我所任的职务是什么？

　　蒋君章的书是1979年出版的。我直到这书出版后五年，才在地摊上看到；直到看到后，我才弄清当年一些我所不知的真相。例如我一直不知道“这个委员会的发起，是执政党的决策”、我一直以为它的预算只来自国史馆、我一直以为罗家伦是主任委员（罗家伦在北大是陶希圣的学长）、我一直不知道我是蒋君章的助理。事实上，我今天的感觉只是陶希圣想自立衙门而已，表面上托之于“执政党的决策”、“国史馆的预算中”，骨子里却是建立陶家班。蒋君章说“由台湾大学历史研究所借调研究生若干人作为我的助理”，这话有语病。我去文献会，我是唯一的研究生，其它全不是，后来龚忠武、张国兴来，才有了研究生的局面（张俊宏是在我走后很久，才进文献会餬口）。会中一共七八人，以陶希圣的同乡、亲戚居多。湖北人之天下也。我到文献会之初，从没见过蒋君章，整天也无所事事，上班时间大家打乒乓球，中午、晚上七八人围成一桌开饭，互开玩笑，倒也自在。会中由高荫祖做执行秘书，高荫祖是国民党中央委员会第四组专员，编有《中华民国大事记》一书，为人笃厚，对我极为倾倒，常找我聊天，陶希圣也常找我聊天。聊天中有时话中有话，我总是装糊涂。我知道他们想拉我入国民党，我打定主意不干，所以除了装糊涂，也别无好法子。"
"LZZYHY168","李敖自传与回忆","extract_round1","needs_proofread","胡秋原有“幻想的被迫害症”","005.“北土非吾愿，东林怀我师”.txt","胡秋原有“幻想的被迫害症”","565","567","567","1357","1d5f206b859361ffb754979d42fb342ec36d46a1","　　从我进文献会起，我就没听过姚从吾老师的嘱咐，停写“辩难文章”，我给《文星》写文章，一直不断。《文星》第五十三期（1962年3月1日）上就发表了《胡适先生走进了地狱》、《为<播种者胡适>翻旧账》；第五十四期（4月1日）就发表了《我要继续给人看看病》；……直到第六十期（10月1日）发表《胡秋原的真面目》、“澄清对‘人身攻击’的误解”等，我的文章，笔锋所指，一直风光与风波不断。在被我批评的人之中，其中最吃不住的，不是别人，就是胡秋原。胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上自然也就不能被一再信任。因而在心理上，他有了一种“幻想的被迫害症”（persecution mania，也就是躁狂症、被虐狂），他的自高自大自我膨胀，过分重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？但在这种心病下，他总是刻意寻找“幻想的迫害者”（imaginary persecutor）。他公开中说文星“自恃有强大后盾，这后盾即我说的参谋团，其中有教授，包括一个教逻辑的，有我们的同业新闻界人士，还有政治上的权威人士等，这是一‘奇异同盟’，毫无原则的，但不知为了什么，也许由于一种‘反胡秋原Complex’，结成了一个‘反胡秋原联合战线’。”又说反胡集团的组成分子为“青年后面有中年、有老年、比我更老的前辈。”又说组成分子的单位“是由一个教育机关一个学术机关的人，组织了一个参谋团，还加上一个后勤机关，不断集会三个星期”。……这些自高自大自我膨胀，过分重视自己的“幻想的被迫害症”，使他一开始就不相信批评他只是李敖一个人的事。他用尽对我人身攻击的字眼，像“豪奴”、“猘犬”、“背后有中年有老年”、“有传授有计划”、“有组织攻击”、“有参谋团、顾问”、“危险打手”、“幕后人”、“雇佣诽谤者”、“奉命骂人”、“问了顾问”⑦等等。一口咬定许多机关和人士利用李敖来打击他。胡适死后，他首先怀疑的，就是姚从吾。但他也不照照镜子，姚从吾打击他干什么？姚从吾是学界的“当权派”，是台大教授、是中央研究院院士，胡秋原全没当上，是学界走板的人物，谁要打击他啊？可是，没有用，一个人犯了“幻想的被迫害症”，是没救的。1962年4月14日，我有日记如下：“姚先生在课堂上说佩服我矛盾战术，使胡秋原气焰不敢太盛。并说日前在南港跟胡秋原打招呼，胡秋原不理他，盖以姚李一气故也。”这表示说，胡秋原早在4月间，就认到姚从吾头上来了。另一方面，胡秋原又认到陶希圣头上，但他又不照照镜子，陶希圣打击他干什么？陶希圣是政界的“当权派”，是国民党中常委、坐文学侍从之臣的第一把交椅，胡秋原全没当上，是宦海失意的人物，谁要打击他啊？可是，没有用，一个人犯了“幻想的被迫害症”，是没救的。陶希圣告诉我说：“胡秋原说我打击他，我打击他干什么？大陆撤退时，胡秋原投共未遂，到了香港。当时不能来台，还是我设法使他入境的。——我要打击他，我会这样帮他吗？”可是，当时胡秋原的“幻想的被迫害症”已深，怎么都要一口咬定了。"
"LZZYHY169","李敖自传与回忆","extract_round1","needs_proofread","陶希圣乘机拉我入党","005.“北土非吾愿，东林怀我师”.txt","陶希圣乘机拉我入党","569","571","593","946","f4f0dcdb449bd50059e16b0d33df700abbbdc6b1","　　为了反击胡秋原对我的人身攻击、为了寻求历史的真相，我在1962年10月1日发表《胡秋原的真面目》。第二天，我有日记如下：

　　陶转告以后行文务必多小心，盖胡秋原等或将以李敖思想违背三民主义来扣帽子也。

　　此一公案颇有连陶也被扯下水之势。他们总以为我写文章背后有人主使。他们过去以为是胡适、再是姚从吾、再是殷海光、再是吴相湘、再是陶希圣，真是好玩！□人猜人心理殊可怜恨。他们总以为一个年轻人不能独立为文，此实□人心理。殊不知我李敖独来独往，胡姚殷吴陶等人安能浼我哉！10月3日，我有日记如下：

　　下午高荫祖、陶希圣分别找我谈。陶申三意：

　　一、胡秋原此人“不择手段”，以后为文须小心，盖已闻彼现在搜罗我文字中句子，以构成违反主义及“总裁训词”之罪名。

　　二、胡有牵陶入此漩涡之势。

　　三、陶绝不理胡等欲逐出我于文献会之阴谋。查材料事文献会借助我，并非我借助文献会。 10月4日，报上登出胡秋原控告我，我有日记如下：

　　陶希圣转告：

　　一、他可介绍二律师（端木恺、周旋冠），此二人皆有正义感。唯先不必与人言。

　　二、尽可放心打官司，文献会绝无问题。

　　表面看来，陶希圣对我实在够意思。但是骨子里却大有文章。原来陶希圣是要乘机拉我入国民党！早在7月里，高荫祖就不再话中有话，而是开门见山的要我入党。我在7月11日有日记如下：“下午高秘书以中山奖学会选送公费出国理由，拉我入党，我谢绝。”8月28日有日记如下：“上午高荫祖言警总欲整我，但他说陶先生支持我。”高荫祖透露这些也是要我入党，说入党才一切方便。10月4日我被胡秋原告了后，陶希圣、高荫祖重申前意，明确的说还是入党才好办事，入党变成了“自己人”，那时候他胡秋原是党员，你李敖也是党员，党员对党员，支持李敖，也名正言顺。警总方面想整你，也可以讲得上话。对这一好意，我都谢绝了。这时我早已搬离了文献会（5月19日搬到安东街231号三楼，是萧孟能和我分租的公寓），我感到离开文献会的时机好象愈来愈近了。

　　到了1963年3月，我自动在研究所休了学，这事给了陶希圣一个借口，他5月3日去日本，临行写了一封信给高荫祖，说文献会以用研究生为宜，李敖不告诉他就休学，他决定以留职发薪方式，请李敖暂时别来上班了。"
"LZZYHY170","李敖自传与回忆","extract_round1","needs_proofread","离开文献会","005.“北土非吾愿，东林怀我师”.txt","离开文献会","595","597","615","777","38addb126c0154d982b427347b8a9d60c3abcffd","　　1963年5月4日，我有日记如下：

　　下午高荫祖执行秘书约我，出示陶希圣临走前给他的信，显然在胡秋原政治风暴的阴影下，陶已不得不做息事“去”人之计。高荫祖再度向我提出入党建议，并谓胡秋原、任卓宣他们反对你，并不是国民党反对你，国民党欢迎你合作。对高荫祖的建议，我拒绝，同时谢绝留职“发”薪的好意，谢绝“遣散费”，谢绝替我另外找事的主意。我说我是干干脆脆的人，决心求去，不必在这里，彼此都惹得一身腥，他说他一定要找吴相湘，请吴出面挽留我，照常拿薪水，等官司打过了，再来上班。可是我知道他是徒劳的。

　　一年三个月零四天的混饭生涯，如今竟如此这般的告一结束，可叹可笑。此事给我三大刺激：

　　一、一切不愉快是由于我太穷，来此会以前，穷得当裤子，吴相湘、姚从吾联名介绍，乃得此谋生之地。设想当时苟有第二条路好走（如中学教员之类），何至于有“误上贼船”之憾？虽然，十五个月来，自许不染不妖，然究竟不快也。当时若身怀几千元，何至于为每月一千元上“船”？

　　二、故为今之计，似非摆脱一切，设法有一点点起码的经济基础不可，我希望是五至十万元的存款，两袋不空，自然站得更直，自然更少不愉快。

　　三、政场中人是什么东西，思之可也！

　　5月14日，我有日记如下：

　　下午办好移交，我只肯收本月1至3号三天的薪水（一百二十元），高荫祖说我太矫情，袁英华说本会“送钱”有前例，我皆不肯。最后留信而行（将三天薪水的收据附其中），阮继光、向泽洲、林明冈相送。泽洲请我留字，我为写“此度见花枝，白发誓不归”等二词⑧。

　　吴相湘又找我，夜访之。谈到高荫祖向他说，李敖一年三个月来去了那么多次的南港，没报过一个车马费！ 

　　陶希圣从日本回来后，5月22日，送来从日本带回的领带一条、袜子一双，留名片向我致意，并送我一笔钱。我收下领带、袜子，把钱退回了。"
"LZZYHY171","李敖自传与回忆","extract_round1","needs_proofread","梁实秋秘密写信","005.“北土非吾愿，东林怀我师”.txt","梁实秋秘密写信","617","619","633","1305","76ec02c61899c78e873d9c8457cc7fa05bf7041d","　　早在7月18日，陈立峰就让贤，荐我为《文星》主编，我不肯。这时萧孟能力邀我任《文星》主编，我仍不肯。

　　语言学家、中央研究院院士李方桂来台，姚从吾老师请他吃饭，他说他佩服李敖，盼能约李敖一起吃。5月8日，我在心园同他们吃了一顿饭，在座有毛子水、吴相湘等。姚从吾、吴相湘两位老师绝口不提我离文献会事，我也绝口不提。5月26日，余光中向我说：“梁实秋先生听说你失了业，想替你找事。”后来我才知道，梁实秋不让我知道，直接写信给中央研究院院长王世杰和历史语言研究所所长李济，大意说李敖如此人才，任其流落，太可惜，该请李敖去他们那边。王世杰、李济收信后，先行内部作业⑨。8月19日，我收到姚从吾老师一封信，全文如下：

　　敖之吾弟如晤：

　　上礼拜天遇得真不巧！边疆历史语文学会上午九点半请李宏基先生讲演，题目是：“鲜卑柔然时期的蒙古”，指定由我充当主席。我因天热，精神不好，改推札奇斯钦先生。但来不及通知了，须由我当众宣布，札奇说：能出面。所以当时我非九点半赶到不可。我那几天正想与您谈一谈，不料因种种限制，没有如愿！我礼拜二在南港住了两晚，黄彰健、陈盘安、徐芸书、刘世超都看到了。一般的说，都欢迎您能来南港，正式在研究方面放些异彩。一部分人认为胡某人头发也花白了，您把他骂得也够了，另换一个方向也好。只有极少的人另有偏见，反对您来南港；但他们势孤，又不敢明言，只有暗中放冷箭。上礼拜五芮逸夫先生请刘子健夫妇、我和济之先生坐在一起。谈到您的事：1.他说：实秋写信给雪亭先生和我了，说得很恳切。他是不大管事的，承他建议，我们当然考虑接受。适之先生常谈到李敖，我也知道一些，留有印象。2.停一回，他又说，您也是他的学生，虽然一次考了58分，一次考了62分，总算及格了。当年分数严，考七八十分的很少。3.但过一回，他又说：有人说：“李敖把他的父亲气死了，你意如何？”我说：“这样严重的消息，我今天第一次听到。这怕是恶意中伤吧！我记得他曾有一长函给适之先生，送了一篇副本给我；只说到父亲死后，有人强迫他披麻带孝，他表示异议。气死父亲，怕是由此传讹的。还有一点，李敖每月寄给母亲五百元，听说现在仍照寄。”上边所说的冷箭，这一谣言，也是一例。

　　今天晚饭后子水先生来谈。说：上午与济之兄闲谈，也说到了您的事情。李说：“雪亭先生看报，知道李敖与胡秋原的讼事，要和解了。这样就可以决定了。”毛先生并说：“这可不是条件，希望李君不要误会。”《中华杂志》今天看到了，“历史学与其方法论”，仍是百科全书式的漫谈，新旧杂揉，无所不包，实在博而寡要，式证Ranke的话（五页）所差尤多。不过，还没有涉及近日争端；但愿大家转移目标，研究学问；在研究工作表现中见个高下，这将是各方面所盼望的。

　　看见萧启庆兄了没有？这几天太热，我也不常在研究室；美使馆万一有些麻烦，仍须平心静气的善意应付。听说：年轻的美国小官们，对拿到奖学金的人，往往有意留难。希望您能在旁多给他些安慰、劝说才好！

　　和解事，究如何？交由高应祖（？）先生办好了。那样办行不行呢？我大概每周二、四、六上午在研究室，能光临一谈，至盼！

　　祝您近日一切如意！"
